issuekey,title,description,storypoint,split_mark
DURACLOUD-341,Duplication on Demand destination space,"when configuring the duplication on demand service, if you leave the destination space name blank, the service should automatically create the destination space with the source space's name.  carissa ran the service leaving the destination space blank (assuming this would occur) and the service ran to completion... service status read: ""complete"" but no duplicated content was to be found.",1,train
DURACLOUD-342,Bulk Image Transformer output to be standard CSV format,"currently the output for the bulk image transformer is in a modified csv format, similar to: name1=value1, name2=value2, name3=value3, ...  this task is to update the output to be in standard csv format: value1, value2, value3  the first line in the file should a header which indicates the names of the values to follow: name1, name2, name3  the bulk bit integrity service produces this format by allowing the hadoop reducer to produce all of the value lines, then using a post processor to insert the name line at the top.",2,train
DURACLOUD-344,Consistency of service output destinations and names,"this improvement is to ensure that all reportlike outputs from services are created in the xserviceout space. also, the outputs should have a consistent naming convention: / where / = all lowercase with ' ' between words if necessary",4,train
DURACLOUD-346,Refactor integration tests that regularly fail,"this task is to determine the integration tests that regularly fail due to ""eventual consistency"" effects or other issues related to the underlying storage provider implementations.  eventually these tests should either be refactored to be more resistant to underlying storage issues, or should be refactored into unit tests that do not require network connectivity. however, this refactoring work will be addressed in a separate task. https:/jira.duraspace.org/browse/duracloud 237",5,train
DURACLOUD-347,Hashed user credentials,"this improvement is to change from the current pattern of storing user credentials inmemory as plain text to, storing the hash of the credentials inmemory and having authn perform the same hashing (sha256?). see spring security for adding a ""password encoder"" to authentication providers in both 2.x and 3.x versions.",5,train
DURACLOUD-348,Bulk service status message,"this improvement is to more accurately display the service status state of bulk services. currently, bulk image conversion and bulk bit integrity checking are processed in two steps: 1. hadoop processing 2. post processing on duracloud instance  the service status shows conflicting messages. the ""job state"" is ""complete"" when the hadoop step is done, but the ""service status"" shows ""post job processing"" for bit integrity, and nothing for image conversion.  more accurate and consistent status messages need to be put in place across the services.",2,train
DURACLOUD-349,Bit Integrity Service: iterating over http stream,"this issue is to change the listingiterator found in hashfinderworkload.java to iterate over a cached file inputstream rather than the content inputstream from an http get. although in most scenarios this is not an issue, when the content stream is large (30,000+ lines) the http stream sometimes breaks, causing the iteration to stop.",1,train
DURACLOUD-351,Allow build-time specification of dependency osgi bundle version,this improvement is to allow services built within a particular version of the baseline (say 1.4.0) to specify compatibility with dependency duracloud osgi bundles from another version (say 1.3.0).,1,train
DURACLOUD-352,Bit Integrity Service: Support comparison for space manifests of up to 1 million items,this improvement is to ensure that spaces that contain up to 1 million items can successfully perform a bit integrity manifest verification.,2,train
DURACLOUD-353,Bulk Bit Integrity Service: shutdown of post-processor,"this item is to address the issue of shutting down not only the bulk bit integrity service on ""undeploy"", but also shutting down the post processor.  to reproduce this error, start the bbis over a space containing more than 1000 items. once the ""job state"" indicates ""complete"", but while the ""service status"" still indicates ""post job processing..."", undeploy the service. undeploy fails due to the inability to remove the fixityservice osgi bundle from the services container, as it is still processing. at this point, the bbis remains in duraservice, but is no longer available via servicesadmin.",2,train
DURACLOUD-354,Bulk Image Conversion: failure due to Hadoop AMI upgrade,this item is to address the breakage caused by amazon elasticmapreduce changing their default ami for hadoop jobs. this effects the bulk image conversion service which is faulting in the bootstrap script due to a missing dependency in the apt get initialization. ,1,train
DURACLOUD-355,Media Streamer: Allow streaming of multiple spaces,this task is to allow the user to select multiple spaces for the media streaming service to stream.,2,train
DURACLOUD-356,Synctool: selective sync-ing,"this improvement should allow the user to selectively sync specific files based on subdirectories, prefixes, and/or suffixes using the synctool.",3,train
DURACLOUD-357,Media Streamer: Stream files added to a space,"this task is to set up a listener for new files which are added to spaces on which streaming is already enabled, and enable those files for streaming as well.",4,train
DURACLOUD-358,Revisit build from source,it appears that an oc4j dependency used by pax construct is no longer available in a public m2 repository. this task should revisit pax to see if an upgrade is in order and to ensure that the build works from scratch.,5,train
DURACLOUD-364,Single Use Access URLs,"this task is to allow for the creation of single use access urls. the user would need to specify the file which they would like to provide access to, then duracloud would provide a link by which that file can be accessed a single time. after the url is used once, it no longer allows access to the file.",5,train
DURACLOUD-365,service reports contain another differentiator,service reports that appear in the service output space need to have an additional differentiator so that services that are run multiple times in one day do not overwrite one another.,4,train
DURACLOUD-369,Bulk Bit Integrity Service: post-processing in hadoop,"this improvement is to change the bulk bit integrity service to run its md5 metadata collection post processor in hadoop instead of with a single process on the main duracloud instance. this enables the service to run within hours instead of days for spaces exceeding 50,000 items.",3,train
DURACLOUD-370,Notification/Email utility,this feature is to expose a utility for sending emails. it should consist of both a general interface project and a corresponding implementation project.,2,train
DURACLOUD-371,Remove interim bulk-bit-integrity manifests,this improvement is to remove from the service output space the interim manifests that the bulkbitintegrity service creates once the final report has been created. these manifests are: bitintegritymetadataresults.csv bitintegrity results.csv,3,train
DURACLOUD-374,Service Report: backend utility for currently running services,provide a way to generate a report containing:  details from running services  the details should include at least the following information:   tbd  the reports should also be available for retrieval through a rest api,5,train
DURACLOUD-375,Storage Report Dashboard,"this task is to create a ui dashboard for displaying and downloading reports on storage.  rest api calls should be available from which the storage report information can be gathered. a ui will need to be created to be able to display the information in the reports.  the reports will likely be in xml, so xslt is an option for display.",5,train
DURACLOUD-376,Limit time that can be spent spinning on a mapper task within hadoop,"currently, the service code which runs in hadoop kicks off a thread to ensure that the mapper has enough time to complete. these threads are not time limited, so if the mapper process hangs, the hadoop job could potentially live forever. this task is to revisit these threads for each of the bulk jobs to set a limit for the amount of time the threads give to a mapper activity.",2,train
DURACLOUD-377,Remove user management from Duradmin,"this task is to remove the usermanagement capabilities (""adminstration"" tab) from duradmin, since this functionality is being moved up the the accountmanagement app.",1,train
DURACLOUD-379,Run-away service monitor,this task is to create a script/application that monitors duracloud accounts for long running bulk services and sends an email alert upon detection.,1,train
DURACLOUD-380,Azure Storage Provider - adding content and specifying a checksum,"when a checksum is provided upon adding content to azure, checksuminputstream was incorrectly trying to calculate the checksum from the provided stream.  the provided checksum should be used instead of calculating it from the stream.",1,train
DURACLOUD-381,DuraCloud instance losing initialization information,"1. restart a duracloud instance via the amazon management console 2. wait 5 minutes 3. run appconfig to initialize the instance 4. check the instance, everything looks good 5. wait between 710 min, check again   this time none of the users that were in the init are in duradmin or duraservice  after all of these steps, if you log in to duradmin as root, you will see on the admin tab that no users are listed, and going to the services tab brings up a ""get available services failed: error"" dialog. you will also not be able to log in to duradmin as any user besides root. interestingly, everything seems normal on the spaces tab, and rest calls to durastore work fine.  as a secondary issue, if on step 2 you don't wait 5 minutes, but go ahead when each of duradmin/durastore/duraservice are available (less than 2 min after restart), then in a short amount of time after you init, (less than 2 min) the durastore and duraservice init go away. but in this case all of the users are still present.",5,train
DURACLOUD-382,Create Example ServiceClient,this task is to create a sample serviceclient analogous to the sample storeclient.,1,train
DURACLOUD-383,Bit Integrity Service: support retries of interrupted content downloads,this task is to add retries to the bitintegrityservice when a content item that is downloaded to calculate its md5 does not match the expected md5 from metadata.,1,train
DURACLOUD-384,Bit Integrity Service: Pass into comparison phase content-id of csv input,"the comparison phase of an 'allinoneforspace' run of the bitintegrityservice tries to guess the contentid of the input csv files. with date/timestamps appended to the contentids, this becomes difficult. therefore, the input content ids should be passed into the comparison phase.",1,train
DURACLOUD-385,Image Viewing URL Stability,"this task is to investigate the stability of image viewing urls across upgrades of duracloud instances. as each duracloud instance has an allocated static i.p. address, the behavior is unexpected. if there are specific uses cases for demonstrating this issue, please add them as comments below.",2,train
DURACLOUD-387,Error on large space delete,"this item is to resolve issues seen when trying to delete a large space  on the rackspace storage provider: in the bhl.duracloud.org instance, there is a space ""masterrack"" that initially contained 26,000 items. deleting single items or a page of 200 items succeeded; however, when trying to delete the entire space a popup pops after a few minutes indicating that the operation failed. after one attempt, the number of items dropped to: 25,295 after another attempt, before failing the number of items dropped to: 24,727 in looking at the logs on the instance, it appears that two different types of errors were occurring, both of which were coming from rackspace:  could not connect to rackspace due to error: read timed out  object was not found reportofscientif03scotrich/reportofscientif03scotrich_metasource.xml (other contentitems also reported as unfound)  see attached catalina.out for details.  on the s3 storage provider: in the bill.duracloud.org instance, there was a space ""numfilestestwork 3"" that initially contained 36,845 items clicking on ""delete space"" in duradmin started it spinning for about 5 minutes, it then came back with a dialog saying ""failed to delete space"". checking on the space size after the dialog popped up showed it at 31,000 items however, even with duradmin out of the loop, the size of the space continued to drop and the space was eventually deleted, after about 35 minutes there were no errors in the logs indicating a failure.",5,train
DURACLOUD-389,Service Registry Naming,this update is needed to support creating a serviceconfig.xml document that is named the same as the allowable service registry name. the old convention was: duracloud0.9.0servicerepo the new convention is: duracloud090service repo ,1,train
DURACLOUD-390,Security over UserDetailsService.getUsers(),this improvement is to add method security over userdetailsservice.getusers() to limit access to this call to role_admin.,1,train
DURACLOUD-392,Create installation package for release,"such an installation package should include:  documentation  the three wars (duradmin, duraservice, durastore)  zip of service registry  zip of osgi container",1,train
DURACLOUD-394,Page load latency,"the duradmin pages are built using jquery. when the browser loads, the scripts pull data while building the page, creating a perceptible delay in rendering. a recommended solution may be to pull some of the jquery back and not try to build the screen using as much scripting.  browser versions and usage scenarios need to be added to this jira item.",2,train
DURACLOUD-397,Metadata editor allows for blank values,"metadata editing via duradmin (using both the regular editor and the ""edit metadata"" dialog) allows you to add empty name/value pairs to the metadata list. metadata names should be required. although the ui appears to allow empty metadata name/values, if the name is empty, the metadata does not persist.",1,train
DURACLOUD-398,UI shortcuts which are not useful should be disabled,holding shift + one of the arrow keys does odd things to the display. these shortcuts should be disabled.,1,train
DURACLOUD-399,Allow user to select which spaces to include when running Duplicate on Change,"this task is to provide the option for users to select a list of spaces when configuring the duplicate on change service, then only perform duplications for items in those spaces. one reason for this feature is to allow users to choose to not duplicate xserviceout and xservicework spaces.",3,train
DURACLOUD-400,DuraStore REST API: text/plain response from getSpaces,"just an inconsistency i noticed while looking at the rest api. this particular method gives a response contenttype header of ""text/plain"". most other methods that return xml declare their contenttype as text/xml.  for example:  https:/demo.duracloud.org/durastore/spaces?storeid=0  ...gives text/plain, but:  https:/demo.duracloud.org/durastore/cwilper test?storeid=0  ...gives text/xml.",1,train
DURACLOUD-401,Use application/xml as response Content-Type for XML-returning REST API methods,"most of the rest api methods that return xml today use text/xml, but application/xml is a actually a better choice due to character encoding issues:  according to the specification of the text/ media types (rfc2046), if a charset parameter is not specified in the declaration of mime type (at the end of the contenttype value, ala ""text/xml; charset=utf8"", it must be assumed that the body is encoded in usascii.  the ""encoding"" declared in the xml declaration is supposed to be ignored.  here are a couple online posts that further explain the problem:    http:/annevankesteren.nl/2005/03/textxml    http:/  it's clearly the intent that duracloud rest api methods that return xml are encoded in utf8 (because the xml declaration says so), but according to the standards, because text/xml is used instead of application/xml, and the contenttype is not declared with a ""charset=utf8"" mime parameter, the xml declaration is supposed to be ignored by clients and they should assume usascii.",1,train
DURACLOUD-402,Allow for local service repository,it is currently required that the service repository for a duracloud instance be hosted on another duracloud instance. this task is to allow the service repository to be hosted within the same instance. this will both simplify the deployment of stand alone duracloud instances (for users of the open source platform) and lead the way toward allowing multiple service repositories to be associated with a single instance.,1,train
DURACLOUD-403,Improve binary installation package,"in the 0.9 release the first binary installation package was created. this allows system admins to deploy an instance of duracloud without needing to build from source. this was a good first step, but there are a few pieces which could make the process smoother:   include wars with names that do not include version. when the jars are dropped into tomcat with the release version included in the file name, they are not deployed to the expected context path (i.e. rather than a context path of /durastore it is instead /durastore/. the installation package zip file includes the version number, this should be sufficient.  include the appconfig jar, as this is needed to configure the instance.  include an example properties file to be used with appconfig.jar for instance initialization.  include a default/example logback.xml file which can be used within the service bundle home.  update included run.bat file to properly pick up environment variables in a windows environment  allow for the use of a local service repository (handled by duracloud402)   update the included readme.txt file to have complete instructions for standing up a duracloud instance using the files provided with the installation package. parts of this document can refer to the wiki for further explanation, but ideally, the entire process would be well enough defined in the readme such that the links to the wiki would be optional reading.",1,train
DURACLOUD-404,Duraservice: clean re-initialization,"currently, when reinitializing duraservice, due to caching, some elements do not take on the new reinitialize values. this improvement is to determine and implement what is required to make duraservice re initialization work as if it were being initialized from scratch.",1,train
DURACLOUD-406,"Service.xml: generate on build, not on test",this improvement is to have the services.xml service repo manifest created during the mvn 'package' phase instead of during 'test'.,1,train
DURACLOUD-407,Service.xml: generate various renditions,this feature is to have the services.xml servicerepo manifest generated for each of the various duracloud account package types:  archiving / preservation  media access  professional   trial,1,train
DURACLOUD-408,Host DuraCloud maven artifacts with Sonatype,this item includes the following tasks:   open ticket with sonatype for org.duracloud  check if deps are outside of central  check dep licenses  make sure our poms are of good quality (sonatype oss)  the following plugin will be useful. mvn dependency:tree  https:/docs.sonatype.org/display/repository/sonatypeossmavenrepositoryusage+guide ,5,train
DURACLOUD-409,Failed to copy all files when running a large Duplicate-on-Demand service,"a small percentage of files are not copied during the execution of a large duplicate on demand service execution.  this can result in either a missing file or a zero length file in the target space.  this has bug has been demonstrated repeatedly both between different providers and copies back to the same provider.  however, it has only been observed in large file sets (circa 70,000).",16,train
DURACLOUD-410,Use Amazon multi-part upload for large files,"this task is to update the s3storageprovider to make use of amazon's multipart upload option for s3 when content is large enough to require chunking. this would mean that rather than storing our chunked file parts (and associated manifest) in s3, we would use the multipart tools to push up the pieces and assemble them again in s3.  since the md5 for the entire chunked file is not available from s3, we will need to calculate it on transfer and store it as metadata.",5,train
DURACLOUD-416,Implement a content cache to mitigate eventual consistency issues,"in order to make the issues of eventual consistency an issue that does not concern the users of duracloud, durastore should be updated to provide a cache for the content which is stored. this could mean either storing the file locally first, then making the call to push it to the provider, or wrapping the stream in order to write the file locally while it is being stored at the provider. these local files would be used to fulfill get requests that come in shortly after the file has been stored. the files in the cache would be removed once there is a greater degree of certainty that the file will be available on all following requests to the provider (perhaps just after a certain time period has elapsed.)  note that one benefit to storing the files locally prior to pushing them to the provider would be that we could know the file size and generate the checksum locally before making the provider request, meaning that we could ensure that the file reached durastore correctly before passing it along to the next location. this may also become useful for handling large files that we intend to pass to the provider using a multi part upload.",5,train
DURACLOUD-420,Create 1.0.0 AMI,updates to the 1.0.0 ami should include:  trim down apache rules to only expect j2k to be running on port 18080   add utf8 support to tomcat connectors / /   add debug tomcat startup script ,1,train
DURACLOUD-423,Filter display of service properties,"this feature is to omit the rendering of service properties that have names prefixed with ""system "". these are service properties that are useful for monitoring and scripting, but are probably confusing for end users of duradmin.",1,train
DURACLOUD-424,Service completion state must be accurate: non-bulk services,"this improvement is to reflect the completion state of nonbulk services as ""success"" or ""failure"". currently, the service state remains ""started"".  affected services: bit integrity checker bit integrity checker tools image transformer  additionally, the endtime of the service should be captured in the service properties.",3,train
DURACLOUD-425,Service completion state must be accurate: bulk services ,"this improvement is to reflect the completion state of bulk services as ""success"" or ""failure"". currently, the service state remains ""started"".  affected services: bit integrity checker bulk image transformer bulk duplicate on demand  additionally, the end time of the service should be captured in the service properties.",2,train
DURACLOUD-427,WayBack Machine Service,"for duracloud users that are storing web archive content (warcs), a wayback machine for search and access would be valuable. this feature is to create such a service.  reference: https:/webarchive.jira.com/wiki/display/wayback/waybackinstallationandconfigurationguide",8,train
DURACLOUD-429,iRODS/Chronopolis Storage Adapter,"this feature is to add a new storage adapter to connect to irods/chronopolis, ala s3, rackspace, & azure. the base code has already been provided by mike smorul.",3,train
DURACLOUD-430,Bulk upload client tool with UI,"this task is to create a clientside tool which provides a nice user interface for managing bulk upload tasks.  this tool should provide a ui that allows files to be uploaded via the following methods:  file/directory selection dialog  a progress bar should be provided which indicates the status of the upload, specifying which file is being uploaded and the progress of the transfer.  it may make sense to use the synctool in the background to manage file transfers.",8,train
DURACLOUD-431,Duradmin mimetype editor: 'application/atom+xml' regex,"when attempting to set the mimetype of a content item to 'application/atom+xml', the error ""invalid mimetype"" is displayed. this prohibits the setting of the desired mimetype.",1,train
DURACLOUD-432,file name collisions not detected in Google Chrome,"when using duradmin with google chrome to upload a file, there is no file name collision detection or popup warning. the upload simply replaces the file. i am using google chrome on my mac os x. note that the file name detection and popup did work on firefox.",1,train
DURACLOUD-433,Duradmin service status,"when a service is deployed via duradmin, an entry is created detailing the:  service  hostname  status  the 'status' is apparently populated when the service is deployed and never updated as the actual service status changes through the course of processing. this improvement is to keep the status info in the ui entry upto date by pulling the content from the ""service status"" property instead of from the deployment.status the current/accurate status info is also displayed on the right hand side, under the service details.",1,train
DURACLOUD-435,Reinit should clear the cached StorageProviders,upon reinit the cached storageproviders should be cleared in order to specify different stores,1,train
DURACLOUD-436,Service registry name and service.xml dependency,"this improvement is to decouple the dependency on the contentid of the service.xml file of a service registry from the spaceid of the registry itself. currently, the contentid is required to be identical to the spaceid with the addition of the '.xml' extension. the service.xml content id should be allowed to be any name.",2,train
DURACLOUD-438,Add service-result to completed service properties,this improvement is to add a new service property across all services that have a completion (success or failure) that notes the content id of the service result file. this property should be set upon service completion.,1,train
DURACLOUD-439,Enforce space id rules for services,enforce space id rules when entering a space name for duplicate on demand and any other service,1,train
DURACLOUD-440,Handle all unicode characters for storing and retrieving content,"this task is to ensure that a content item can be added and retrieved from both durastore and duradmin using any characters that can be expressed via unicode.  generally, it seems like it's possible to add content items with any unicode content id, but the problems come in when attempting to access/update/delete those items. these problems are not consistent between durastore and duradmin. occationally durastore allows for retrieving files that duradmin does not.  a few ascii content ids which currently fail this test are below. this list is not exhaustive, just a examples.  test#item    duradmin cannot load content    error when accessing via durastore  test%item    duradmin cannot load content    bad request response from durastore  test&item    duradmin cannot load content    works fine in durastore  test+item    duradmin cannot even bring up metadata    works fine in durastore  of course, content ids with non ascii characters also have problems:   1. blankhélènåjör.txt 2. blankπ ×  © 佈 б ' ' —.txt  #1 seems to be only a problem in duradmin, the file can be retrieved and deleted via durastore with no problem. #2 is a problem for both duradmin and durastore, the file cannot be retrieved or deleted via either. ",5,train
DURACLOUD-441,ServiceManager and ServiceManager Client to share Interface,this improvement is for the following two classes to implement the same interface: org.duracloud.client.servicesmanager.java org.duracloud.duraservice.mgmt.servicemanager.java,1,train
DURACLOUD-442,"Change ""metadata"" to ""properties""","this task is to transition away from the use of the term ""metadata"" in regard to name value pairs that can be associated with duracloud spaces and content. instead, the term ""properties"" will be used. the work involved will be in transitioning between the two terms throughout the baseline.",2,train
DURACLOUD-443,Service Report: create schema and serializer for ServiceReport.getCompletedServicesReportList(),this task is to create a schema and serializer for the list of contentids returned from servicereport.getcompletedservicesreportlist(). the expected xml should look something like this: /     /servicereport20110627.xml/ /,1,train
DURACLOUD-444,Cumulative storage report ,"this task is to add an additional storage report that is a cumulative ongoing report which is updated each time a new storage report completes. the information in this report will be an entry for each completed storage report that provides the top level report information. mime type information would be left out, and other information in the detailed report may be excluded as well. the goal of this report is to be able to create graphs that show the change in content stored over time.  this report could work like the completed services report in that it could be cycled to start a new file monthly.  information should be included in the cumulative report  that allows for the creation of links to the detailed reports as well as crosslinks to the detailed report charts. this could just be the detailed report content id.",3,train
DURACLOUD-445,StorageProvider support for object copy/rename,"this improvement is to provide the storageprovider interface support to: 1. copy an object stored within durastore to another space within the same storage provider 2. rename an object stored within durastore to a new contentid within its existing space  all three storage providers (amazon, rackspace, azure) provider restapi support for 'copy', but it appears that only the amazon and azure java clients expose this functionality.  http:/docs.rackspacecloud.com/files/api/v1/cfdevguide20110629.pdf http:/docs.amazonwebservices.com/amazons3/latest/api/ http:/msdn.microsoft.com/en us/library/dd894037.aspx ",4,train
DURACLOUD-446,Service Reports: Comma-delimited content-ids,"this bug is that service reports become invalid if a contentid contains a ',' since currently service reports are output as commadelimited. a potential solution is to create tab delimited service reports.",2,train
DURACLOUD-447,Update DuraReport storage reporting XML to be generated using JAXB,"the purpose of this task is to swap out the current xstream implementation of the durareport storage report generation to use jaxb. the main reason for this is to be able to provide an xml schema for the data that is being generated, so that the information can be more easily retrieved and used.",3,train
DURACLOUD-450,Link Service Report in service properties display,"this improvement is to add a link to the services ""report"" property to display (possibly as a flyout?) a tabular form of the service results.",2,train
DURACLOUD-451,UI: Use different icons for each service,"the goal of this task is to include a different icon beside each service, both in the deployed services listing and the available services listing.",2,train
DURACLOUD-452,UI: Remove the provider drop-down when there is only one provider,this task is to remove the storage provider drop down when only one provider is enabled.,1,train
DURACLOUD-453,UI: Use different icons for the content item Download and View links,"this task is to replace the button icon for the content item view link, as it is currently the same as the download link. perhaps a eye icon or something similar would work.",1,train
DURACLOUD-454,UI: Adjust the service deployment box to remove scroll bars,this task is to readjust the popup dialog used for deploying services so that scrolling is not necessary and no scroll bars are displayed.,1,train
DURACLOUD-455,UI: Display service status correctly,"currently, the table which lists all deployed services has a column called status which always displays started, regardless of the actual status of the services. this value is being read from ""deployment status"" which is meaningless. this task is to read in the actual status of each service from the service properties and display that in the table.",1,train
DURACLOUD-456,"UI: Administration tab always contains text: ""No users defined""","this task is to only display the ""no users defined"" text on the administration tab when there are actually no users defined.",1,train
DURACLOUD-457,Service Monitoring on reconfigure,"this improvement is to ensure that a monitor thread is in place when a service is reconfigured.  a service can be reconfigured while it is either still running, or after it has completed. since a reconfigured service retains the same deployment id, a service that is still running will continue to be monitored by the original monitoring thread. however, a service that is complete needs to have a new monitor thread started since the service is effectively restarted via a reconfiguration.",1,train
DURACLOUD-458,Space Delete: Indicate to users when a space is in the process of being deleted,"currently, when deleting a space of reasonable size there is a dialog that spins for a while, then the space is removed from the spaces list. but if the list of spaces is refreshed, the ""deleted"" space shows up again. in the background a process is still running to delete the space, but there is no way for the user to know that this is happening.  this task is to make it clear to users when a space is in the process of being deleted.  ",2,train
DURACLOUD-460,Provide informative error messages for special characters in space and content properties,"special characters included in metadata names or values which are added to spaces or content show up immediately in the list of metadata/tags, but when those special characters aren't valid http header values, the information is not actually added to the space or content item in the provider. this task is to to check for valid characters and pass back errors to users so they know the allowable characters.",3,train
DURACLOUD-462,"UI: Inform users that the characters '\', '?', and ';' cannot be part of a Content ID","three characters are not allowed in content ids: '\', '?', and ';', as noted in idutil and here: https:/wiki.duraspace.org/display/dspint/spaceandcontentnamerestrictions. errors are returned from durastore when trying to add an item with a content id including '\' or '?' characters, but no useful information is presented to users in duradmin. no error is returned with the use of the ';' character, as the character doesn't get passed through to durastore. there should be a validator in duradmin to catch these characters, and users should be provided a useful error message indicating the problem.",1,train
DURACLOUD-464,UI: XML files viewed in Chrome are appended with javascript code,"when using duradmin via the chrome browser, selecting a file of type xml, and choosing to view the file, the xml is rendered correctly, but is followed by a block of javascript code, starting with ""try{function lpshowmenudiv(id)"".",2,train
DURACLOUD-465,Handle semicolon character,"when content whose id contains a semicolon (;) character is added on a duracloud instance, the characters after the semicolon are dropped. the file is available, but the id is wrong.",2,train
DURACLOUD-466,DuraCloud Constants,"this task is to create a new maven project that simply holds constant values required across the other projects. likely, these constants should be implemented as enums. examples include:  delim = '\t'  encoding = ""utf 8""  other candidates include service constants (see: org.duracloud.services.computeservice.java) and other common, constant, classes that have no other dependencies such as: org.duracloud.common.util.dateutil.dateformat.java",2,train
DURACLOUD-467,UI: Using Enter key on Add Space selects Closed space access,"using the enter key on the add space dialog to submit the request to add a space both selects the closed access button and submits the request. the space is created correctly, but the access button indicates the default open state before the enter key is hit, then the space ends up with closed access after it is created.  tested on: windows 7; firefox 5.0; chrome 12.0.742.122",1,train
DURACLOUD-468,UI: Add message to indicate when no other services are available to deploy,"when all services are deployed, and you click on available services, there is no message that there are no services available",1,train
DURACLOUD-469,UI: Display the selected service on the service configuration dialog,"the name of the service which was selected needs to be displayed on the screen used to configure the service. currently there is just text that reads ""configure the service"", which isn't very helpful.",1,train
DURACLOUD-471,Document Installation Process,"this task is to update the trunk/resources/readme.txt file to have complete instructions for standing up a duracloud instance using the files provided with the installation package. parts of this document can refer to the wiki for further explanation, but ideally, the entire process would be well enough defined in the readme such that the links to the wiki would be optional reading.   the initial outline of the process should be documented by one of the developers, then the detailed steps should be flushed out by someone who is not as familiar with the process.",2,train
DURACLOUD-474,Service Errors with removal of expected spaces,"this task is to analyse the exact impact of removing the spaces:  xserviceout  xservicework  before and during a run of each service. after the analysis, implement a strategy for allowing services to run successfully to completion. resolutions could potentially include:  services exiting gracefully  services recreating the expected spaces   or potentially not allowing the spaces to be deleted in the first place",3,train
DURACLOUD-475,Create consistent css styling for reporting,this improvement is to restyle the dashboard storage and services tabs to have a consistent styling with the rest of the duradmin application.,3,train
DURACLOUD-478,Facilitate integration: CDL Merritt ,"this task is to support the conversations and integration of merritt with duracloud. likely the software development will all be on the cdl side, but some time and effort will be needed as support.",1,train
DURACLOUD-481,CloudSync Service,this feature is to add a new cloudsync service. the service will likely be a webapp service (ala j2kservice). note: cloudsync itself should probably by updated to take its working directory as an initialization argument.,2,train
DURACLOUD-482,Re-Add DuraCloud favicon,"this update is to re add the duracloud favicon to the duradmin application. in release 1.0.0, its rendering was somehow dropped.",1,train
DURACLOUD-484,DurAdmin support for object copy/rename,this feature is to add ui support for single content copy/rename operations.,3,train
DURACLOUD-485,StoreClient/REST support for object copy/rename,"this feature is to expose the storageprovider.copycontent() method through the durastore rest api as well as update the storeclient. however, this feature should not be implemented until the patch submitted to rackspace has been incorporated into the rackspace javaclient baseline. https:/github.com/rackspace/javacloudfiles/pull/18",3,train
DURACLOUD-486,Duplicate on Change may not successfully duplicate all files,"in testing completed by harvard, the duplicate on change service was deployed, followed by running the sync tool to transfer 33,110 files into a single space. the duplicate on change service was configured to watch the primary amazon provider and copy all files to rackspace. after all files were uploaded and the duplicate on change service was given ample time to complete, only 33,045 files had been moved to the space in rackspace. so 65 files (0.2%) were not duplicated.  this task is to determine how this small set of files may have slipped through the cracks, and update the code such that: 1. no files are missed in future runs of the service. 2. an output report is generated which indicates all files that have been transferred and captures any errors that occur along the way.  the log files from the harvard instance are attached to this issue for reference.",4,train
DURACLOUD-487,Retrieval Tool: Add the ability to retrieve a space item list,"this task is to add an option to the retrieval tool which will pull down the list of items in a given space (or list of spaces), rather than actually retrieving them. this list will be written to a file.  there is an existing tool in duracloudutils named the spacelistertool which already provides this capability, so it may be useful to borrow code from that implementation.  this should result in a single new command line option (listonly perhaps) that, when included causes the space list to be stored in the content directory rather than files.",1,train
DURACLOUD-489,Serve DurAdmin pages as XHTML,this task is to update duradmin to serve its pages as strict xhtml. the mime type used should be: application/xhtml+xml. the doctype header should also be specified as / which is the recommendation for html5.,2,train
DURACLOUD-490,1.1 Production AMI,"this task is to create a new production ami with the 1.1 tagged codebase. it should include:  /etc/init.d/tomcat: export catalina_opts=""xms512m xmx512m xx:maxpermsize=512m""",1,train
DURACLOUD-491,Add version number to output of sync and retrieval tools,this task is to include a version number in the printed output of the sync and retrieval tools so that it's easy to determine which version is being used.,1,train
DURACLOUD-492,StoreClient moveContent(),"this feature is to add an additional method to the storeclient, namely, movecontent(). this method will simply call copycontent() followed by deletecontent().",1,train
DURACLOUD-493,Duradmin login url,"this issue shows up in the following scenario:  launch an instance as root user from the management console  the login fails (as expected); but typing in the correct root username/password continues to fail   until manually removing the trailing portion of the url: ""login?error=true""  it would be ideal if an incorrect login using the pattern as in the mc did not produce this url in the browser.",1,train
DURACLOUD-495,Move Duradmin to Dojo ,https:/wiki.duraspace.org/display/duraclouddev/notesonthewayforwardforduradmin,5,train
DURACLOUD-496,ContentStore Duplicate Across Providers,"this feature is to provide users a way to copy a single item from one storage provider to another storage provider (or within the same storage provider). the implementation will likely be similar to the contentstore.copycontent(), but will contain an optional source storeid. this effort should also include exposing the cross provider copy functionality at the contentrest level of durastore. ",2,train
DURACLOUD-497,Remove Image-Conversion Services (temporarily),this task is to remove the two image conversion services:  bulk image conversion  non bulk image conversion  from the list of available services for the 1.1 release. these services will become available once again when a strategy has been developed to help users manage the error cases.,1,train
