issuekey,title,description,storypoint,split_mark
USERGRID-416,SPIKE: Profile Usergrid Search,nan,3,train
USERGRID-418,"Fix system/database/setup to swallow ""test-app"" already exists error.",fix the endpoint to return ok even if the test app already exists. this isn't really an error and should be swallowed so we don't confuse users. ,5,train
USERGRID-419,Cannot create collections due to new App Delete feature,"errordescription: ""cannot restore. deleted application not found: 7a7624dbbc6111e4a2af12b4f5e28868"" exception: ""org.apache.usergrid.persistence.exceptions.entitynotfoundexception""    seems like the app restore is intercepting the path that is used to create collections from the ui    request url:https:/example.com/appservices/apigee jwest/sandbox/?accesstoken=ywmtefpnelx7eesllxug...    or the ui isn't right",3,train
USERGRID-422,Create test that proves the issue before making any rest tier changes,make a rest test that shows when calling system/database/setup twice returns an exception.,1,train
USERGRID-423,Added rest tests for system/* endpoints,currently there are no rest tests that check that the system/database/setup completed correctly. we use test utils that automatically call the service endpoints. we should implement a way to disable/move it so that we can check that the system is being properly initialized using rest tier calls.,5,train
USERGRID-425,"[SPIKE] Verify that during an ES re-index, existing documents are force updated","when running a reindex last night, documents that appeared in es were not returned via search in the candidateresultset.  deleting the document from es and then reindexing resolved the issue. we need to ensure we're updating existing documents that exist in es during a reindex to force an index update for existing entities. ",3,train
USERGRID-430,Image assets not displaying correctly in Safari,"on 1.0 and possibly 2.0.  images display in chrome, not in safari  sample of asset data:  ,   ""path"" : ""/menuitems"",   ""uri"" : ""https:/api.usergrid.com/fdsafdsa/fdsafdsa/menuitems"",   ""entities"" : [ ,     ""menuname"" : ""pancakes with raspberries"",     ""metadata"" : ,       ""path"" : ""/menuitems/03b2686aa83e11e499f7b3672594829b"",       ""connections"" :      },     ""prices"" : ,     ""startdate"" : 1388592000   } ],   ""timestamp"" : 1425418403222,   ""duration"" : 10,   ""organization"" : ""fdsafdsa"",   ""applicationname"" : ""fdsafdsa"" }",5,train
USERGRID-432,Remove redundant createIndex calls,nan,3,train
USERGRID-433,[SPIKE] SMTP server that starts with the JVM for email rest verification,current email verification is hard to do and requires some messy code. see if there is a better way to integrate that into the rest layer tests.,3,train
USERGRID-434,Rest Test Framework isn't correctly setting up the test account,in adminusersit we have a test that fails due to the test account not being created when the system spins up. ideally the test account should be created,3,train
USERGRID-435,Admin Portal - connections listing on data page throws error,steps to reproduce:    1. create entities in two different collections  2. connect them  3. read the connection in the data explorer    post /reviews   post /users   post /users/fred/wrote/reviews/myreview  get /users/fred/wrote/reviews/ <== this call will give the error    this happens because the data explorer tries to make a /indexes call:    get /users/fred/wrote/reviews/indexes    which returns a 500 error,3,train
USERGRID-436,Call to /indexes produces a 500 error if used with connections,steps to reproduce:    1. create entities in two different collections  2. connect them  3. do a get on the connection with indexes    post /reviews   post /users   post /users/fred/wrote/reviews/myreview    get /users/fred/wrote/reviews/indexes <== this call will give the error      ,3,train
USERGRID-437,Fix the GET /management/users/<userid> endpoint permissions,go to the management resource that handles getting the management user and allow them to be retrieved if you have more open permissions. such that it mirrors the put entity endpoint. ,3,train
USERGRID-438,SPIKE: UnexpectedEOF Error,this happens occasionally under very light load: }}    this is not heavy load at all.  will look for the server side stack trace.,3,train
USERGRID-439,Scheduler run failed when system idling,"this error happens consistently in some clusters when the system is largely idle:    20150227 23:19:40,060 [jobschedulerservice] error org.apache.usergrid.batch.service.jobschedulerservice  scheduler run failed, error is  org.apache.usergrid.persistence.exceptions.queueexception: unable to obtain a lock on queue '/jobs' after '5'seconds    org.apache.usergrid.mq.cassandra.io.consumertransaction.getresults(consumertransaction.java:206)    org.apache.usergrid.mq.cassandra.queuemanagerimpl.getfromqueue(queuemanagerimpl.java:412)    org.apache.usergrid.batch.service.schedulerserviceimpl.getjobs(schedulerserviceimpl.java:164)    org.apache.usergrid.batch.service.jobschedulerservice.runoneiteration(jobschedulerservice.java:111)    com.google.common.util.concurrent.abstractscheduledservice$1$1.run(abstractscheduledservice.java:170)    java.util.concurrent.executors$runnableadapter.call(executors.java:471)    java.util.concurrent.futuretask$sync.innerrunandreset(futuretask.java:351)    java.util.concurrent.futuretask.runandreset(futuretask.java:178)    java.util.concurrent.scheduledthreadpoolexecutor$scheduledfuturetask.access$301(scheduledthreadpoolexecutor.java:178)    java.util.concurrent.scheduledthreadpoolexecutor$scheduledfuturetask.run(scheduledthreadpoolexecutor.java:293)    java.util.concurrent.threadpoolexecutor.runworker(threadpoolexecutor.java:1145)    java.util.concurrent.threadpoolexecutor$worker.run(threadpoolexecutor.java:615)    java.lang.thread.run(thread.java:722)",3,train
USERGRID-442,Investigate ElasticSearch timeout such that a long-running GC does not pause all ES and Tomcat,"i have seen as many as 16 tomcat nodes pausing at the same time across the cluster.  i took a stack trace and have attached it.      this one jumped out to me:  ""httpbio8080exec2"" daemon prio=10 tid=0x00007f0cbc003800 nid=0x20ff waiting on condition [0x00007f0d370dd000]     java.lang.thread.state: waiting (parking)    sun.misc.unsafe.park(native method)    parking to wait for  / (a org.elasticsearch.common.util.concurrent.basefuture$sync)    java.util.concurrent.locks.locksupport.park(locksupport.java:186)    java.util.concurrent.locks.abstractqueuedsynchronizer.parkandcheckinterrupt(abstractqueuedsynchronizer.java:834)    java.util.concurrent.locks.abstractqueuedsynchronizer.doacquiresharedinterruptibly(abstractqueuedsynchronizer.java:994)    java.util.concurrent.locks.abstractqueuedsynchronizer.acquiresharedinterruptibly(abstractqueuedsynchronizer.java:1303)    org.elasticsearch.common.util.concurrent.basefuture$sync.get(basefuture.java:274)    org.elasticsearch.common.util.concurrent.basefuture.get(basefuture.java:113)    org.elasticsearch.action.support.adapteractionfuture.actionget(adapteractionfuture.java:45)    org.apache.usergrid.persistence.index.impl.esentityindeximpl.search(esentityindeximpl.java:357)    org.apache.usergrid.corepersistence.cprelationmanager.searchcollection(cprelationmanager.java:963)    org.apache.usergrid.corepersistence.cpentitymanager.searchcollection(cpentitymanager.java:624)    org.apache.usergrid.corepersistence.cpentitymanagerfactory.lookupapplication(cpentitymanagerfactory.java:433)    org.apache.usergrid.rest.organizations.organizationresource.getapplicationbyname(organizationresource.java:137)    sun.reflect.generatedmethodaccessor113.invoke(unknown source)    sun.reflect.delegatingmethodaccessorimpl.invoke(delegatingmethodaccessorimpl.java:43)    java.lang.reflect.method.invoke(method.java:601)    com.sun.jersey.server.impl.uri.rules.sublocatorrule.dispatch(sublocatorrule.java:197)    com.sun.jersey.server.impl.uri.rules.sublocatorrule.invokesublocator(sublocatorrule.java:183)    com.sun.jersey.server.impl.uri.rules.sublocatorrule.accept(sublocatorrule.java:110)    com.sun.jersey.server.impl.uri.rules.righthandpathrule.accept(righthandpathrule.java:147)    com.sun.jersey.server.impl.uri.rules.sublocatorrule.accept(sublocatorrule.java:137)    com.sun.jersey.server.impl.uri.rules.righthandpathrule.accept(righthandpathrule.java:147)    com.sun.jersey.server.impl.uri.rules.resourceclassrule.accept(resourceclassrule.java:108)    com.sun.jersey.server.impl.uri.rules.righthandpathrule.accept(righthandpathrule.java:147)    com.sun.jersey.server.impl.uri.rules.rootresourceclassesrule.accept(rootresourceclassesrule.java:84)    com.sun.jersey.server.impl.application.webapplicationimpl.handlerequest(webapplicationimpl.java:1542)    com.sun.jersey.server.impl.application.webapplicationimpl.handlerequest(webapplicationimpl.java:1473)    com.sun.jersey.server.impl.application.webapplicationimpl.handlerequest(webapplicationimpl.java:1419)    com.sun.jersey.server.impl.application.webapplicationimpl.handlerequest(webapplicationimpl.java:1409)    com.sun.jersey.spi.container.servlet.webcomponent.service(webcomponent.java:409)    com.sun.jersey.spi.container.servlet.servletcontainer.service(servletcontainer.java:540)    com.sun.jersey.spi.container.servlet.servletcontainer.dofilter(servletcontainer.java:909)    com.sun.jersey.spi.container.servlet.servletcontainer.dofilter(servletcontainer.java:857)    com.sun.jersey.spi.container.servlet.servletcontainer.dofilter(servletcontainer.java:811)    org.apache.catalina.core.applicationfilterchain.internaldofilter(applicationfilterchain.java:241)    org.apache.catalina.core.applicationfilterchain.dofilter(applicationfilterchain.java:208)    org.apache.shiro.web.servlet.abstractshirofilter.executechain(abstractshirofilter.java:449)    org.apache.shiro.web.servlet.abstractshirofilter$1.call(abstractshirofilter.java:365)    org.apache.shiro.subject.support.subjectcallable.docall(subjectcallable.java:90)    org.apache.shiro.subject.support.subjectcallable.call(subjectcallable.java:83)    org.apache.shiro.subject.support.delegatingsubject.execute(delegatingsubject.java:383)    org.apache.shiro.web.servlet.abstractshirofilter.dofilterinternal(abstractshirofilter.java:362)    org.apache.shiro.web.servlet.onceperrequestfilter.dofilter(onceperrequestfilter.java:125)    org.springframework.web.filter.delegatingfilterproxy.invokedelegate(delegatingfilterproxy.java:346)    org.springframework.web.filter.delegatingfilterproxy.dofilter(delegatingfilterproxy.java:259)    org.apache.catalina.core.applicationfilterchain.internaldofilter(applicationfilterchain.java:241)    org.apache.catalina.core.applicationfilterchain.dofilter(applicationfilterchain.java:208)    org.apache.usergrid.rest.filters.contenttypefilter.dofilter(contenttypefilter.java:92)    org.apache.catalina.core.applicationfilterchain.internaldofilter(applicationfilterchain.java:241)    org.apache.catalina.core.applicationfilterchain.dofilter(applicationfilterchain.java:208)    org.apache.catalina.core.standardwrappervalve.invoke(standardwrappervalve.java:220)    org.apache.catalina.core.standardcontextvalve.invoke(standardcontextvalve.java:122)    org.apache.catalina.authenticator.authenticatorbase.invoke(authenticatorbase.java:503)    org.apache.catalina.core.standardhostvalve.invoke(standardhostvalve.java:170)    org.apache.catalina.valves.errorreportvalve.invoke(errorreportvalve.java:103)    org.apache.catalina.valves.accesslogvalve.invoke(accesslogvalve.java:950)    org.apache.catalina.core.standardenginevalve.invoke(standardenginevalve.java:116)    org.apache.catalina.connector.coyoteadapter.service(coyoteadapter.java:421)    org.apache.coyote.http11.abstracthttp11processor.process(abstracthttp11processor.java:1070)    org.apache.coyote.abstractprotocol$abstractconnectionhandler.process(abstractprotocol.java:611)    org.apache.tomcat.util.net.jioendpoint$socketprocessor.run(jioendpoint.java:314)    locked / (a org.apache.tomcat.util.net.socketwrapper)    java.util.concurrent.threadpoolexecutor.runworker(threadpoolexecutor.java:1145)    java.util.concurrent.threadpoolexecutor$worker.run(threadpoolexecutor.java:615)    org.apache.tomcat.util.threads.taskthread$wrappingrunnable.run(taskthread.java:61)    java.lang.thread.run(thread.java:722)    and todd called out this one:  ""collectiontasks18"" daemon prio=10 tid=0x00007f0cfc004000 nid=0x21b7 waiting on condition [0x00007f0cb87c6000]    java.lang.thread.state: waiting (parking)  at sun.misc.unsafe.park(native method)   parking to wait for  / (a org.elasticsearch.common.util.concurrent.basefuture$sync)  at java.util.concurrent.locks.locksupport.park(locksupport.java:186)  at java.util.concurrent.locks.abstractqueuedsynchronizer.parkandcheckinterrupt(abstractqueuedsynchronizer.java:834)  at java.util.concurrent.locks.abstractqueuedsynchronizer.doacquiresharedinterruptibly(abstractqueuedsynchronizer.java:994)  at java.util.concurrent.locks.abstractqueuedsynchronizer.acquiresharedinterruptibly(abstractqueuedsynchronizer.java:1303)  at org.elasticsearch.common.util.concurrent.basefuture$sync.get(basefuture.java:274)  at org.elasticsearch.common.util.concurrent.basefuture.get(basefuture.java:113)  at org.elasticsearch.action.support.adapteractionfuture.actionget(adapteractionfuture.java:45)  at org.apache.usergrid.persistence.index.impl.esentityindeximpl.deletepreviousversions(esentityindeximpl.java:533)  at org.apache.usergrid.corepersistence.events.entityversioncreatedhandler.versioncreated(entityversioncreatedhandler.java:67)  at org.apache.usergrid.persistence.collection.impl.entityversioncreatedtask.fireevents(entityversioncreatedtask.java:97)  at org.apache.usergrid.persistence.collection.impl.entityversioncreatedtask.call(entityversioncreatedtask.java:83)  at org.apache.usergrid.persistence.collection.impl.entityversioncreatedtask.call(entityversioncreatedtask.java:38)  at java.util.concurrent.futuretask$sync.innerrun(futuretask.java:334)  at java.util.concurrent.futuretask.run(futuretask.java:166)  at java.util.concurrent.threadpoolexecutor.runworker(threadpoolexecutor.java:1145)  at java.util.concurrent.threadpoolexecutor$worker.run(threadpoolexecutor.java:615)  at java.lang.thread.run(thread.java:722)",3,train
USERGRID-443,Implement Windows Raw Push Notifications for 1.0,support for raw push notifications for windows platform needs to be added to the 1.0 code base.  a separate task can be created/assigned for 2.0.,3,train
USERGRID-444,Test Remove routing by Entity Id in ES,"when we added routing to es, we were experiencing es hotspots.  this appears to have been caused by uneven shard allocation.  we should remove the routing on new indexes, and test this under load.",3,train
USERGRID-445,Create an index merge operation,"there is currently no way to remove older indexes and retain only a single index after allocating a new index. we can build this functionality out of our index rebuild, but by adding an upper bound to stop indexing.  this should perform the following high level operations.  # find the lowest entity version in the current write alias # perform an index rebuild on all collections, stopping at the lowest version from the previous step # after a rebuild has been complete, remove all indexes that are not on the current write alias",8,train
USERGRID-446,Removed unused column families,"there are a lot of remnant column families from 1.0 that are causing bloat in our system.  we need to audit each 1.0 column family.  if it is no longer used, it should be removed.  if it is more complicated to remove these column families (such as queues) we'll need to open tickets for them and address them later. ",5,train
USERGRID-447,Fix data migration format lifecycle on initial setup,"during our initial setup, we perform the following phases.  # setup keyspaces and column families # set up the root application  admins then have to run the migration via put /system/migrate/run  this causes an unnecessary migration from v0 to current.  instead, on our initial setup in cpsetup.java, we should perform the following.  # create keyspaces and column families # perform the data migration, which will simply set the current max version before data is written # write the initial root application state",1,train
USERGRID-448,Remove redundant appinfos collections in ManagementServiceImpl,"there is a flaw in the twodoto cpentitymanagerfactory.    the factory stores a collection of ""appinfo"" type entities, but the managementserviceimpl stores a redundant collection of ""applicationinfo"" entities.     the problem becomes evident when you try to delete an application. the application will only be deleted from the ""appinfos"" collection. when you call the management org/apps endpoint you will still see the application because the endpoint uses the ""applicationinfos"".     to fix this:   ensure that only one collection is stored   add code to migrate the existing app information collections  ",3,train
USERGRID-449,"Admin Portal - ${user} permissions not allowed, but they should be","in the admin portal, if you try to enter a permission like this:    /users/has/stuff/mystuff    it gives this error:    ""path must begin with a slash, path only allows: /, az, 09, dot, and dash, paths of the format: /path/ or /path/path are not allowed""",3,train
USERGRID-450,Invalidate token after it has been used to activate a new user account,"once token has been used to activate an account, it should be invalidated.",3,train
USERGRID-451,Upgrade rx to latest version,nan,3,train
USERGRID-454,Add metrics to cassandra and ES calls,"we want to add a way for ug to get metrics about calls being made to cassandra and es so we can measure where we have performance bottlenecks.    in order to accomplish this we need to wrap our cassandra execution calls with graphite timers.   we could also set timers to check when cassandra calls are being started or loaded up.    for es we already have timers around index updates and index deletes. we just want to check the other es calls ( index creations, delete by queries and the rest )",5,train
USERGRID-455,NPE Under Load,npe under load.  please investigate.    java.lang.nullpointerexception    org.apache.usergrid.services.servicecontext.getpath(servicecontext.java:118)    org.apache.usergrid.services.abstractservice.checkpermissionsforentity(abstractservice.java:1240)    org.apache.usergrid.services.abstractcollectionservice.putitembyname(abstractcollectionservice.java:314)    org.apache.usergrid.services.abstractservice.invokeitemwithname(abstractservice.java:677)    org.apache.usergrid.services.abstractservice.invoke(abstractservice.java:628)    org.apache.usergrid.services.abstractservice.invoke(abstractservice.java:544)    org.apache.usergrid.services.servicerequest.execute(servicerequest.java:226)    org.apache.usergrid.services.servicerequest.execute(servicerequest.java:193)    org.apache.usergrid.rest.applications.serviceresource.executeservicerequest(servicereso...,3,train
USERGRID-456,Change ElasticSearch mapping behavior to be per index,"currently it is not possible to share multiple usergrid instances on the same cluster.  this is due to our default mapping usage in elasticsearch.  we need to change the following.  # stop putting default wildcard mappings based on the index prefix, while this should work, it appears it is not # change our settings so that when an index is created, the default mapping is applied per index   also during an index rebuild, if the write_alias exists, we will also want to explicitly update the mapping during this process.   this will allow us to do an online rebuild, without having to allocate a new write index and then merge. ",3,train
USERGRID-457,Content length headers are not being sent on POSTS for ping identity,nan,3,train
USERGRID-460,Geospatial/Geolocation query results are not sorted by distance,geospatial ('within') query results are not sorted by distance.  we should sort by distance ascending by default.  this is now mongodb handles the $near queries.    please add a test to confirm sorting is done correctly.,3,train
USERGRID-461,Cursor grows as our number of indexes grow,"it appears our cursor grows as our index grows. this is causing issues with the request growing too large. to alleviate this issue, i think we should perform the following.    on read    # receive the cursor from es  # create a new timeuuid  # put the cursor into a map with an expiration equal to the es expiration time, using the new timeuuid string as a key  # return the time uuid as a string to the user    on next page  # lookup the the es cursor from cassandra  # get the next page of results",5,train
USERGRID-462,[SPIKE] Investigate geo location re-index failure,"when re indexing entities that have a geolocation on it, the geofield is missing.  we need to investigate why this is happening.",3,train
USERGRID-465,Fix remaining graphite timers in CpEntityManager,refactor of ug 454 where we move the timers into the constructor instead of being initialized in methods. ,1,train
USERGRID-466,Rejected ES Index jobs are dropped.  ,"when the index queue is full and es rejects index requests usergrid drops them.  the result could be that entities cannot be returned.    we should handle this soon.  at a minimum, we should put them in an sqs queue or something similar for future handling.",5,train
USERGRID-471,Long Pauses and Errors from ES on deleteByQuery,"when a single thread is doing puts against usergrid, one after the other, es can time out on deletebyquery and block the caller.    the response time from usergrid goes from 200ms to ~60s during this time.  note that the error in es logs indicates a 1 minute timeout.    [20150310 17:37:42,947][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:42,947][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:42,948][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:42,948][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:42,949][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:42,949][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,007][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,008][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,008][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,008][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,008][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,008][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,008][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,012][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,013][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,013][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,013][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,013][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,013][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,013][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,072][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,073][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,073][debug][action.deletebyquery     ] [res003sy] observer: timeout notification from cluster service. timeout setting [1m], time since start [1m]  [20150310 17:37:43,073][debug][action.deletebyquery",3,train
USERGRID-473,Add Dead Letter Queue,nan,3,train
USERGRID-474,Update cloudformation to use dedicated elasticsearch master nodes,we should update our cloudformation scripts to use a dedicated master node for es to more closely mirror suggestion production usage during stress testing.,1,train
USERGRID-478,Put entity cleanup and entity delete tasks back to delete by batch.,nan,3,train
USERGRID-479,"CLONE - Could not retrieve unique value for field name, unable to verify","20150216 05:33:23,590 [httpbio8080exec313] error org.apache.usergrid.rest.exceptions.abstractexceptionmapper java.lang.runtimeexception server error (500)  java.lang.runtimeexception: could not retrieve unique value for field name, unable to verify          at org.apache.usergrid.persistence.collection.mvcc.stage.write.writeuniqueverify.call(writeuniqueverify.java:167)          at org.apache.usergrid.persistence.collection.mvcc.stage.write.writeuniqueverify.call(writeuniqueverify.java:58)          at rx.observable$12.onnext(observable.java:4036)          at rx.internal.operators.operatordooneach$1.onnext(operatordooneach.java:61)          at rx.observable$3.call(observable.java:1551)          at rx.observable$3.call(observable.java:1546)          at rx.observable.unsafesubscribe(observable.java:6839)          at rx.internal.operators.operatorsubscribeon$1$1.call(operatorsubscribeon.java:60)          at rx.internal.schedulers.scheduledaction.run(scheduledaction.java:43)          at java.util.concurrent.executors$runnableadapter.call(executors.java:471)          at java.util.concurrent.futuretask$sync.innerrun(futuretask.java:334)          at java.util.concurrent.futuretask.run(futuretask.java:166)          at java.util.concurrent.scheduledthreadpoolexecutor$scheduledfuturetask.access$201(scheduledthreadpoolexecutor.java:178)          at java.util.concurrent.scheduledthreadpoolexecutor$scheduledfuturetask.run(scheduledthreadpoolexecutor.java:292)          at java.util.concurrent.threadpoolexecutor.runworker(threadpoolexecutor.java:1145)          at java.util.concurrent.threadpoolexecutor$worker.run(threadpoolexecutor.java:615)          at java.lang.thread.run(thread.java:722)  caused by: rx.exceptions.onerrorthrowable$onnextvalue: onerror while emitting onnext value: collectionioevent.class          at rx.exceptions.onerrorthrowable.addvalueaslastcause(onerrorthrowable.java:98)          at rx.internal.operators.operatordooneach$1.onnext(operatordooneach.java:63)          ... 13 more  20150216 05:33:23,590 [httpbio8080exec313] error org.apache.usergrid.rest.exceptions.abstractexceptionmapper server error (500):    20150216 05:33:23,600 [httpbio8080exec488] error org.apache.usergrid.rest.exceptions.throwablemapper  an uncaught exception occurred during http invocation  java.lang.runtimeexception: could not retrieve unique value for field name, unable to verify          at org.apache.usergrid.persistence.collection.mvcc.stage.write.writeuniqueverify.call(writeuniqueverify.java:167)          at org.apache.usergrid.persistence.collection.mvcc.stage.write.writeuniqueverify.call(writeuniqueverify.java:58)          at rx.observable$12.onnext(observable.java:4036)          at rx.internal.operators.operatordooneach$1.onnext(operatordooneach.java:61)          at rx.observable$3.call(observable.java:1551)          at rx.observable$3.call(observable.java:1546)          at rx.observable.unsafesubscribe(observable.java:6839)          at rx.internal.operators.operatorsubscribeon$1$1.call(operatorsubscribeon.java:60)          at rx.internal.schedulers.scheduledaction.run(scheduledaction.java:43)          at java.util.concurrent.executors$runnableadapter.call(executors.java:471)          at java.util.concurrent.futuretask$sync.innerrun(futuretask.java:334)          at java.util.concurrent.futuretask.run(futuretask.java:166)          at java.util.concurrent.scheduledthreadpoolexecutor$scheduledfuturetask.access$201(scheduledthreadpoolexecutor.java:178)          at java.util.concurrent.scheduledthreadpoolexecutor$scheduledfuturetask.run(scheduledthreadpoolexecutor.java:292)          at java.util.concurrent.threadpoolexecutor.runworker(threadpoolexecutor.java:1145)          at java.util.concurrent.threadpoolexecutor$worker.run(threadpoolexecutor.java:615)          at java.lang.thread.run(thread.java:722)  caused by: rx.exceptions.onerrorthrowable$onnextvalue: onerror while emitting onnext value: collectionioevent.class          at rx.exceptions.onerrorthrowable.addvalueaslastcause(onerrorthrowable.java:98)",3,train
USERGRID-486,Create a load testing framework for the query module,"we need to create a simple stress testing framework for our query module to perform profiling of our indexing scheme.  we can do so easily with the following.    re use our existing gattling cloud formation and usergrid cloud formation  create integration tests that can have an overridden url to elasticsearch  run these via maven and parallel ssh to get performance results.  use metrics to report throughput, possibly to graphite so we can compare results.",5,train
USERGRID-488,500 Error Message on PUT: version is required to be set for an update operation,error is returned with a high load of put operations      ,5,train
USERGRID-490,Update index aliases to be created atomically,"currently, we move our index aliases in multiple steps.  this can lead to inconsistent alias state if fail during one of these operations.  our alias operation should perform a single swap command.  we should perform the following during index allocation.    # create the target index successfully  # issue a single http call that will move the write alias, and add the read alias to the new index, per this http command equivalent.    http:/  ",1,train
USERGRID-491,Create app has stopped returning new apps,"when creating a new app, no error is returned.  however, the app never appears in the portal.  investigate and fix this issue.",3,train
USERGRID-493,Refactor jersey resource calls in rest test framework to use generics.,nan,3,train
USERGRID-494,More than 10 apps will not be returned for organizations,"when we have more than 10 apps, we cannot return them due to bugs in the pagingresults iterator.  refactor this to work correctly.  in the process, we should also refactor the repair logic to work when reading connected entities as well as collections.",1,train
USERGRID-497,Fix ApplicationResourceIT,applicationresourceit is reporting failures. investigate root cause as most of them are simply returning back unauthorized.,5,train
USERGRID-498,Broken link to contribution page,"on the usergrid homepage at http:/usergrid.incubator.apache.org the ""contribution guidelines"" link points to    https:/cwiki.apache.org/confluence/display/usergrid/githubbasedcontributionworkflow    but it should should really be    https:/cwiki.apache.org/confluence/display/usergrid/usergridexternalcontributorsguide",3,train
USERGRID-501,Create migration strategy from multiple index to single indexes,nan,8,train
USERGRID-502,Convert BasicIT over to new rest test framework,convert,2,train
USERGRID-504,Querying by application name in rest test framework doesn't work,   the following call doesn't work     management().orgs().organization( clientsetup.getorganizationname() )                          .app().addtopath( clientsetup.getappname())    but this call does    management().orgs().organization( clientsetup.getorganizationname() )                          .app().addtopath( clientsetup.getappuuid())    the reason being it seems like the application name under the management side also includes the org name as part of its identify but when forming rest calls it doesn't work. thats why when the name doesn't work the uuid still does . ideally it should just have the application name as part of its identity. ,3,train
