issuekey,title,description,storypoint,split_mark
XD-1457,Remove the S3 XD Jar Cache,"originally it was placed in the code to prevent overtasking our servers with downloads when people want to install xd.  and to allow for faster downloads.  however xd jars are already placed on s3, so this feature is no longer needed.",3,train
XD-1458,Upgrade to Spring Hadoop 2.0 RC2,nan,2,train
XD-1459,Prevent accidental pickup of ENV var as module option,"typical case is with a module that contains  ... user=""$"" ... />   (say, as part of a jdbc connection configuration) and no value has been given at deployment time.  the module may pickup a value from the environment by mistake (typically from an environment variable of the same name). this was even more problematic when ordering of property sources was unclear, but should be prevented entirely anyway.",5,train
XD-1460,Remove jmxEnabled as a cmdLine option and enable JMX by default,"after some discussion and voting, we decided to remove ""jmxenabled"" as a command line option and have jmx enabled by default.  this can be disabled from xd config.yml externally.",3,train
XD-1461,Use Hadoop mini-cluster test support in XD tests,"the tests that use hdfs currently require an external hadoop installation and is hard to set up/update version in all the environments where we want to run tests, e.g. bamboo, travis.    see if the minicluster described in     http:/docs.spring.io/springhadoop/docs/2.0.0.rc1/reference/html/testing.html#testing:yarn:minicluster    can be used in the test cases instead.",3,train
XD-1462,Validate time field processing with AggregateCounter,aggregatecounter needs a test case along the lines of of org.springframework.xd.analytics.metrics.integration.fieldvaluecounterhandlertests that will demonstrate the base functionality of the module as well as use of the  timefield and dateformat options.,3,train
XD-1463,Delete post module and CF profile,"this would get rid of the cf specific post module, keeping the general abstraction of 'http' source across cf and non cf environments.",1,train
XD-1464,Upgrade to Spring Integration 4.0.0.M4,"currently on snapshots, which is oddly pulling in groovy 2.1.0",1,train
XD-1465,Update management context path to <root>/management,nan,1,train
XD-1466,Update XdEc2Validation to reference <root>/management endpoint,"change     ""/jolokia/list"";    to     ""/management/jolokia/list"";    etc.",2,train
XD-1467,Do not eagerly use repositories in completion's *Strategy,nan,4,train
XD-1468,Update to Reactor 1.1.0 M3,nan,1,train
XD-1469,Error in correlation strategy in aggregator.xml,"   correlationstrategyexpression=""$}'""    should be     correlationstrategyexpression=""$'}""    add a test to make sure correlation expressions here work.",2,train
XD-1470,Rationalize inclusion of JSON jars in xd/lib and in modules,"to avoid cl conflicts, a short term solution to this problem is to make sure that there is only one copy of jackson related classes and have them live in xd/lib.    using  jacksoncore2.3.2.jar jacksondatabind2.3.2.jar jacksoncoreasl1.9.13.jar jacksonmapperasl1.9.13.jar  are the latest versions and the ones to use.  there maybe other libraries that we duplicate in the same manner, we will need to investigate as well as part of another issue.  typical error is:  java.lang.linkageerror: loader constraint violation: when resolving method ""org.springframework.http.converter.json.mappingjackson2httpmessageconverter.setobjectmapper(lcom/fasterxml/jackson/databind/objectmapper;)v"" the class loader (instance of org/springframework/xd/module/support/parentlasturlclassloader) of the current class, org/springframework/social/twitter/api/impl/twittertemplate, and the class loader (instance of sun/misc/launcher$appclassloader) for resolved class, org/springframework/http/converter/json/mappingjackson2httpmessageconverter, have different class objects for the type com/fasterxml/jackson/databind/objectmapper used in the signature ",3,train
XD-1471,Migrate repositories to ZooKeeper,"all state about the running system (containers, streams, and jobs) should be available via zk, and ultimately the store option should not be needed    1. refactor moduledefinitionrepository to use zookeeper      remove redismoduledefinitionrepository      remove inmemorymoduledefinitionrepository    2. refactor moduledependencyrepository to use zookeeper      remove redismoduledependencyrepository      remove inmemorymoduledependencyrepository    3. refactor runtimemoduleinforepository to use zookeeper (rename modulemetadata...)      remove redisruntimemoduleinforepository      remove abstractredisruntimemoduleinforepository      remove inmemoryruntimemoduleinforepository    4. refactor runtimecontainermoduleinforepository to use zookeeper (rename containermetadata...)      remove redisruntimecontainermoduleinforepository      remove inmemoryruntimecontainermoduleinforepository    5. remove support for store      remove the memorystore.xml and the redisstore.xml      instead include just one repositories.xml in shared server config      remove the associated property key and the  options properties    6. remove the events and listeners that were being used",10,train
XD-1472,Let modules define a default value for --inputType option,"if a module e.g. always expects the payload of the message to be of a certain java type if would be good for documentation and convenience reasons in order to specify a default value for the inputtype option.     documentation = output for module info  convenience = we could e.g. support to always accept a json payload (or automatic message payload conversion once it is extensible)    currently, adding  options.inputtype.default  to the module's property file has no effect    i've also tried to ""redefine"" it using  options.inputtype.description  this leads to the following exception:    command failed org.springframework.xd.rest.client.impl.springxdexception: module option named 'outputtype' is present in several delegates: [org.springframework.xd.module.options.simplemoduleoptionsmetadata@3c1d635a, flattenedcompositemoduleoptionsmetadata  [outputtype] => pojomoduleoptionsmetadata backed by class org.springframework.xd.dirt.plugins.stream.moduletypeconversionpluginmetadataresolver$outputoptionsmetadata, defining options [[moduleoption [name=outputtype, type=class org.springframework.util.mimetype, defaultvalue=null, description=how this module should emit messages it produces]]]  [inputtype] => pojomoduleoptionsmetadata backed by class org.springframework.xd.dirt.plugins.stream.moduletypeconversionpluginmetadataresolver$inputoptionsmetadata, defining options [[moduleoption [name=inputtype, type=class org.springframework.util.mimetype, defaultvalue=null, description=how this module should interpret messages it consumes]]]]",4,train
XD-1473,ZooKeeper runtime cleanup and refactoring,nan,40,train
XD-1474,Refactor StreamParser to return a StreamDefinition,"  streamdefinition sd = streamparser.parse(name, dsltext);      we should also consider explicit methods such as parsestream (so that parsejob and parsecomposedmodule are at least separate methods, if not separate parser classes that share the common parser support class that is the core of today's parser). the parsing for ""completion providers"" should probably be spun off to its own class as well. in the end, there should be no need for a parsingcontext enum but rather, more explicitly named methods and dedicated classes if that seems like the right approach.    the streamdefinition should be composed of ""moduledescriptors"" (that name is not set in stone) and other stream level metadata like source/sink channels    consider merging some of streamfactory code there, and the rest into streamdeployer    merge moduledescriptor and moduledeploymentrequest as part of this effort (again, a new name could be considered, but moduledescriptor should take precedence over moduledeploymentrequest), and note in the process that moduledescriptor was originally designed to be immutable (taking constructor args), but as we migrated the prototype code into xd itself, this was violated. we may want to consider a builder approach, and we likely want to avoid the need for a moduledefinition within the moduledescriptor.",8,train
XD-1475,Improve Exception handling for ZooKeeper data access,"currently we have many catch(exception) blocks that simply wrap and rethrow runtimeexceptions. we should create at least a toplevel runtimeexception of our own, within the xd exception hierarchy, and possibly a hierarchy of runtimeexceptions extending from that, and mapping to the various checked exceptions that can occur in zookeeper data access.    also, we should not be rewrapping those exceptions that are already runtimeexceptions, so we should consider a zookeeperexceptionhandler (and although i'm typically hesitant to recommend it, this might be a case where a static util method is the right approach).  ",8,train
XD-1476,Update document for the distributed runtime based on RC1 changes,"this should be included on the wiki, providing a thorough overview of how the distributed runtime works underthehood, including details of the various zookeeper nodes and associated watchers, etc. for example, it should describe the role of any admin as a provider of the rest api as well as the specific roles allocated to the single leader admin. it should describe module recovery after container failure, as well as some description of various failure scenarios (crashed jvm, network partition, etc) and how the recovery should be expected to occur (e.g. in some cases it will be nearly immediate, and in other cases it will be after a timed out connection). intentional container shutdown should be included in that discussion as well. at many points, this doc could link back to items that we also need to add to the main user guide, such as the description of containermatcher as the strategy for an admin to determine which container(s) should deploy a given module, since that containermatcher is used not only for the initial deployment, but also any redeployment that may be necessary.",6,train
XD-1477,"Merge Container and ContainerMetadata as well as their ""repositories""","the two classes in question are:   org.springframework.xd.dirt.cluster.container   org.springframework.xd.dirt.container.containermetadata    the former is currently used by the admin when making decisions about module deployment. that latter was a replacement for runtimecontainerinforentity as we migrated the various redis/inmemory repositories to use the data that is now available in zookeeper instead.    the containerrepository is currently used by the admin leader, and the containermetadatarepository is used by the rest endpoint that supports the xd shell's 'runtime containers' command. perhaps those can also be merged.    in any case, if not addressed by a larger refactoring, the containerrepository should probably support an iterable return rather than an iterator. having finders (e.g. for attribute key/values such as ""group""==""foo"") might be convenient for various module deployment strategies.",4,train
XD-1478,Refactor the Module and Container Repositories,"all of the following are currently defined in metainf/springxd/internal/repositories.xml (among others, like stream/streamdefinition and job/jobdefinition repos):      combine some of these (in repositories.xml) and reconsider the use of repository abstractions everywhere:     /     /     /     /      at the very least the module repositories could be combined, and also we should remove moduledefinitionrepositoryutils that provides static utility methods (since we no longer need that for reuse across multiple repo impls).    finally, we should reconsider the use of actual repository interfaces for these, since in most cases there are only one or two methods being called. thus, it's not necessary to support the full range of crud operations for which those repository interfaces are intended.",8,train
XD-1479,DefaultContainerMatcher should make a better attempt at round-robin distribution,currently the index is used globally but applied to a range of candidates that can differ based on the match criteria per invocation.,2,train
XD-1480,Merge Module.Type and ModuleType,"also likely rename, remove, or replace that module (maybe can be supplanted by moduledescriptor when used in the refactored parser).    also, considering the ""url"" property is not necessary (vestige of the prototype), all we'd be left with here is the module name and type, which are used to identify a module uniquely. therefore this module could be renamed to modulekey or something. it could be used within the streamdefinition itself (e.g. getdescriptor(modulekey)).",2,train
XD-1481,Remove spring-xd-analytics-ml-pmml project and module xml - to be put in seperate repository,agpl license issues,2,train
XD-1482,Add initial support for DeploymentManifest,"the rest api for deploy should accept parameters, which provide manifest key/value pairs (e.g. ?http.instances=5). ultimately we will want to support passing a named manifest which had been stored previously.    the 'stream deploy' shell command should support passing these as options.    initially we should support [modulename].instances and [modulename].group.",5,train
XD-1483,StreamListener should watch /xd/deployments/streams,nan,4,train
XD-1484,JobListener should watch /xd/deployments/jobs,nan,4,train
XD-1485,The Container's DeploymentListener should watch /xd/deployments/modules,"currently it watches /xd/deployments/[containerid], but due to the reuse of that top level node for xd1483 and xd1484, we should instead use /xd/deployments/modules/[containerid]",4,train
XD-1594,Move resusable analytics repository classes to a new project.,"the analytics project has been used as a host for common repository classes because it was easily visible by both dirt and other stuff (can't remember which)  this should be cleaned and a dedicated project for ""core"", ""utility"", ""reusable"", ""whatever"" classes should be created  ",5,train
XD-1486,eliminate package tangle,see:  https:/sonar.springsource.org/drilldown/measures/7173?metric=packagetangleindex&rids%5b%5d=7717,4,train
XD-1487,Test scripts on windows that use XD_MODULE_CONFIG_LOCATION/NAME,nan,2,train
XD-1488,Create a test case for insulating environment variables in module property lookup,for pr https:/github.com/springprojects/springxd/pull/682    see if one can have a test case such that a test module would have a 'path' property that overlaps with the environment variable.  it should never resolve to the real unix/windows path.,2,train
XD-1489,Add documentation for new module property configuration support,the algorithm and approach in     https:/docs.google.com/a/gopivotal.com/document/d/12cboa7nyvvkvxdishlj 68m5f78ayxn14ejlrcljyvg/edit#    needs to be added to the section on application configuration,3,train
XD-1490,SXD's gemfire-server wrapper script can't handle absolute paths w/o extra slash,"absolute paths fail: gemfireserver /users/dbeauregard/software/springxd/springxd1.0.0.m5/gemfire/config/mydemo.xml  (this failse, see error below)    you have to add an extra forward slash at the beginning (/users) to get it to work: gemfireserver /users/dbeauregard/software/springxd/springxd1.0.0.m5/gemfire/config/mydemo.xml (this works)     the log and error     dbeauregardmbp:~ dbeauregard$ gemfireserver /users/dbeauregard/software/springxd/springxd1.0.0.m5/gemfire/config/mydemo.xml  09:39:33,772  info main gemfire.cacheserver:50  starting cache server  09:39:33,884  info main support.filesystemxmlapplicationcontext:513  refreshing org.springframework.context.support.filesystemxmlapplicationcontext@2ba119b3: startup date [fri apr 04 09:39:33 mdt 2014]; root of context hierarchy  09:39:33,949  info main xml.xmlbeandefinitionreader:316  loading xml bean definitions from file [/users/dbeauregard/users/dbeauregard/software/springxd/springxd1.0.0.m5/gemfire/config/mydemo.xml]  exception in thread ""main"" org.springframework.beans.factory.beandefinitionstoreexception: ioexception parsing xml document from file [/users/dbeauregard/users/dbeauregard/software/springxd/springxd1.0.0.m5/gemfire/config/mydemo.xml]; nested exception is java.io.filenotfoundexception: users/dbeauregard/software/springxd/springxd1.0.0.m5/gemfire/config/mydemo.xml (no such file or directory)    org.springframework.beans.factory.xml.xmlbeandefinitionreader.loadbeandefinitions(xmlbeandefinitionreader.java:343)    org.springframework.beans.factory.xml.xmlbeandefinitionreader.loadbeandefinitions(xmlbeandefinitionreader.java:303)    org.springframework.beans.factory.support.abstractbeandefinitionreader.loadbeandefinitions(abstractbeandefinitionreader.java:180)    org.springframework.beans.factory.support.abstractbeandefinitionreader.loadbeandefinitions(abstractbeandefinitionreader.java:216)    org.springframework.beans.factory.support.abstractbeandefinitionreader.loadbeandefinitions(abstractbeandefinitionreader.java:187)    org.springframework.beans.factory.support.abstractbeandefinitionreader.loadbeandefinitions(abstractbeandefinitionreader.java:251)    org.springframework.context.support.abstractxmlapplicationcontext.loadbeandefinitions(abstractxmlapplicationcontext.java:127)    org.springframework.context.support.abstractxmlapplicationcontext.loadbeandefinitions(abstractxmlapplicationcontext.java:93)    org.springframework.context.support.abstractrefreshableapplicationcontext.refreshbeanfactory(abstractrefreshableapplicationcontext.java:129)    org.springframework.context.support.abstractapplicationcontext.obtainfreshbeanfactory(abstractapplicationcontext.java:540)    org.springframework.context.support.abstractapplicationcontext.refresh(abstractapplicationcontext.java:454)    org.springframework.context.support.filesystemxmlapplicationcontext./(filesystemxmlapplicationcontext.java:140)    org.springframework.context.support.filesystemxmlapplicationcontext./(filesystemxmlapplicationcontext.java:84)    org.springframework.xd.gemfire.cacheserver.main(cacheserver.java:52)  caused by: java.io.filenotfoundexception: users/dbeauregard/software/springxd/springxd1.0.0.m5/gemfire/config/my demo.xml (no such file or directory)    java.io.fileinputstream.open(native method)    java.io.fileinputstream./(fileinputstream.java:146)    org.springframework.core.io.filesystemresource.getinputstream(filesystemresource.java:114)    org.springframework.beans.factory.xml.xmlbeandefinitionreader.loadbeandefinitions(xmlbeandefinitionreader.java:329)   ... 13 more",1,train
XD-1491,Allow users to set attribute values on a container,allow users to configure arbitrary key value pairs for a container instance that may be referenced in deployment descriptors to target specific container instances. ,2,train
XD-1492,Support groups container attribute,a container instance may be designated as belonging to a group. the end user may define this attribute using yaml config as xd.container.groups=/ or an environment variable or groups command line argument. ,2,train
XD-1493,xd-shell tab completion missing for http post/get,"xdshell tab completion missing for 'http post' and 'http get' cli commands.  typing ""xd:>http post"" / / gives no suggestions event though file or  data are required.  ",1,train
XD-1494,OS commands no longer supports whitespace/arguments in M6,"os commands, i.e., ""!"" doesn't support arguments in m6; it did in m5.      the following gives an error:  xd:>! ls /  you cannot specify option '' more than once in a single command    no arguments or whitespace works:  xd:>! ls  command is:ls  springshell.log  xdshell  xd shell.bat",1,train
XD-1495,xd:>runtime modules gives error from CLI,"xd:>runtime modules  command failed org.springframework.xd.rest.client.impl.springxdexception: java.lang.runtimeexception: org.apache.zookeeper.keeperexception$nonodeexception: keepererrorcode = nonode for /xd/deployments/modules/4dc55d87125b4e4aa76e82bb6980820d/ticktock.sink.log1/metadata    this is on osx running in distributed mode with transport rabbit  hadoopdistro hadoop22, redis 2.8.8, rabbit 3.2.3, hadoop 2.2.0, and zookeeper 3.4.5.",1,train
XD-1496,Exception thrown when accessing Jolokia via the management context path,when trying to access jolokia via the management/jolokia (http:/localhost:9393/management/jolokia) i get the following exception.       ,5,train
XD-1497,Move JMX Endpoints from /jolokia to management/jolokia,update code to use the management/jolokia endpoint.,3,train
XD-1498,Create documentation for module property configuration,describe the algorithm as defined in https:/docs.google.com/a/gopivotal.com/document/d/12cboa7nyvvkvxdishlj 68m5f78ayxn14ejlrcljyvg/edit?usp=sharing    ,2,train
XD-1499,change xd-config.yml and xd-modules-config.yml to servers.yml and modules.yml,nan,1,train
XD-1500,Stream deployment race condition,"when a container is started, the leader admin will scan the deployed streams to determine if any have modules that need to be deployed on the new container.     when a stream is deployed, the leader admin will select containers to deploy modules to.    if a new container and stream are deployed at the same time, there is the window for a race condition where both attempt to deploy a module to a container. this can be solved by (at least one) of the following:     consider using a single thread in the admin leader to handle all zookeeper updates. this means that the handling of new containers and stream deployment requests will not happen concurrently.   trap the nodeexists exception when creating the /xd/deployments/modules/... node in zookeeper",5,train
XD-1501,IP address used as default data when creating paths,"invoking paths.ensurepath is creating a default value of the host ip address instead of the expected ""empty"" value. ",1,train
XD-1502,Investigate failing LocalSingleNodeStreamDeploymentIntegrationTests,investigate the failing test localsinglenodestreamdeploymentintegrationtests.modulechannelsregisteredwithmessagebus:      java.lang.assertionerror: expected:/ but was:/    org.junit.assert.fail(assert.java:88)    org.junit.assert.failnotequals(assert.java:743)    org.junit.assert.assertequals(assert.java:118)    org.junit.assert.assertequals(assert.java:555)    org.junit.assert.assertequals(assert.java:542)    org.springframework.xd.dirt.stream.abstractsinglenodestreamdeploymentintegrationtests.modulechannelsregisteredwithmessagebus(abstractsinglenodestreamdeploymentintegrationtests.java:270)    sun.reflect.nativemethodaccessorimpl.invoke0(native method)    sun.reflect.nativemethodaccessorimpl.invoke(nativemethodaccessorimpl.java:57)    sun.reflect.delegatingmethodaccessorimpl.invoke(delegatingmethodaccessorimpl.java:43)    java.lang.reflect.method.invoke(method.java:606)    org.junit.runners.model.frameworkmethod$1.runreflectivecall(frameworkmethod.java:47)    org.junit.internal.runners.model.reflectivecallable.run(reflectivecallable.java:12)    org.junit.runners.model.frameworkmethod.invokeexplosively(frameworkmethod.java:44)    org.junit.internal.runners.statements.invokemethod.evaluate(invokemethod.java:17)    org.junit.internal.runners.statements.runafters.evaluate(runafters.java:27)    org.junit.runners.parentrunner.runleaf(parentrunner.java:271)      this can be most easily reproduced on ubuntu.,1,train
XD-1503,Refactor duplicate code for modules,the admin leader performs module deployment requests by listening to stream deployment requests under /xd/deployments/streams and by listening to containers joining and leaving the cluster under /xd/containers. refactor any duplicate code into a common class/component that can be used by both listeners.    edit: the listener duplication will be handled in xd 1548. this issue is for the duplicate code in moduledeploymentrequest and moduledescriptor.,10,train
XD-1504,Avoid duplication when loading streams for deployment,see: containerlistener.loadstream() and streamlistener.onchildadded(). both require the stream definition as well as stream deployment manifest.,10,train
XD-1505,Documentation typo in JSON SPEL filter,"in the json spel filter twitter example here:  http:/docs.spring.io/spring xd/docs/1.0.0.m5/reference/html/#filter    ""hashtags"" should not have a capital 't'.  should be ""hashtags"".",1,train
XD-1506,Add admin-ui to YARN zip packaging,nan,1,train
XD-1507,Prevent submiting jobs that are not currently deployed using Admin UI,"job modules ""launch"" and ""schedule"" command buttons are active even if the job module isn't deployed or has been destroyed.    get errors like:   ""yikes, something bad happened while launching job myjob4""  ""the job named 'myjob4' is not currently deployed""",3,train
XD-1508,All jobs end up on the same container node,"the jobs aren't spread evenly across available container nodes as they are created/deployed. i had 3 nodes but only one has the job modules.    [zk: localhost:2181(connected) 56] ls /xd/deployments/modules/621230e0a0894fbeafc8611ae527fcbc  [myjob9.job.jdbchdfs0, myjob5.job.jdbchdfs0, myjob8.job.jdbchdfs0, myjob4.job.jdbchdfs0, myjob6.job.jdbchdfs0, myjob7.job.jdbchdfs0]  [zk: localhost:2181(connected) 57] ls /xd/deployments/modules/6969579c0cf44cc18e21e01d73a70965  []  [zk: localhost:2181(connected) 58] ls /xd/deployments/modules/d0667cd1a57a4279b7fbdd63e4dd40d4  []    ",3,train
XD-1509,Clean up publishing to maven repositories of empty module projects,see the various module.xyz directories here     https:/repo.spring.io/libs snapshot/org/springframework/xd/,4,train
XD-1510,Reduce amount of logging at server startup," info main zookeeper.zookeeper:100   client environment:java.class.path    produces a huge amount of output and is rather distracting, if that specific entry could be at a log level of debug it would make the startup of the server look cleaner.",1,train
XD-1511,Create documentation for ZK runtime,nan,3,train
XD-1512,Create documentation for how to extend the XD containers,https:/jira.spring.io/browse/xd 1343 and related issues.,4,train
XD-1513,Change the default deploy option to false for stream/job deploy commands,"with the introduction of the deployment manifest setting this to false makes it easier to use the deployment manifest, which is the main use case scenario.  ",2,train
XD-1514,Create documentation for the deployment manifest,nan,3,train
XD-1515,Allow the value of xd.module.number to be used as property placeholder value,this will allow us to use multiple instances of  hdfs/file sinks and not have any filename/path collisions.,3,train
XD-1516,"Deploy ""orphaned"" jobs to new containers","when a container joins the cluster, the leader admin will assign modules to it that are unassigned. it needs to also check for job modules and deploy them if required.",1,train
XD-1517,Change request mapping for removing a stream deployment in XDController,currently _deployments   with an understore in xdcontroller should be something else.  need to segment up the url space better for stream/jobs to avoid a clash.,3,train
XD-1518,Add test cases for DefaultContainerMatcher,nan,4,train
XD-1519,Provide job repository creation schema for additonal databases,"oracle, gemfire xd (derby should be the dialect), and sybase",3,train
XD-1520,Push ${xd.stream.name} into POJO defaults,"see xd1283.  we've been waiting for 1283 to change constructs like    attr=""$}""    to just    attr=""$""        turns out we can simply push down the $ bit in the default value (most likely initialization of a field in a pojo metadata class) and it will work just fine.    we can also consider:   providing a fake value for those placeholders to use when doing ""module info"" (ie user will see  ""/"" instead of ""$""      ",8,train
XD-1521,Create a dedicated plugin for ${xd.stream.name} and similar,"the setting of the xd.stream.name property is currently duplicated in streamplugin and jobplugin, etc  moreover, there is no strong string constant to reference it    create a plugin dedicated to those matters (namely making bits of deploymentmetadata available to the module environment)",4,train
XD-1522,parser should only allow one label instance per module,nan,2,train
XD-1523,"stream list should show ""undeployed"" rather than blank if a stream is not deployed",nan,2,train
XD-1524,Create small documentation section on jmx/monitoring functionalty,"should mention jolokia, how to turn on/off boot/jolokia http metric/monitoring and jmx.    mention the naming strategy to identify modules running in a stream.",1,train
XD-1525,Need better error handling for module info shell command,"would be better to provide a more useful message, e.g. ""the module name must be of the form /:/"" xd:>module info name time java.lang.stringindexoutofboundsexception: failed to convert 'time' to type qualifiedmodulename for option 'name,' string index out of range: 1 xd:>module info name sink/time java.lang.stringindexoutofboundsexception: failed to convert 'sink/time' to type qualifiedmodulename for option 'name,' string index out of range: 1 xd:>module info name sink:time command failed org.springframework.xd.rest.client.impl.springxdexception: nullpointerexception  xd:>module info name source:time information about source module 'time':",1,train
XD-1526,Exception when accessing CDH4 namenode,"get exception when accessing cdh4 from shell     java.lang.unsupportedoperationexception: this is supposed to be overridden by subclasses.    com.google.protobuf.generatedmessage.getunknownfields    most likely due to protobufjava2.5.0.jar being on the main classpath now      full stack trace:    trisberg@carbon:~/test$ ./springxd1.0.0.buildsnapshot/shell/bin/xdshell hadoopdistro cdh4  16:55:22,680  warn main conf.configuration:824  fs.default.name is deprecated. instead, use fs.defaultfs                                   /     ' ' \ / `   )      / /  \/                   admin server target: http:/localhost:9393  welcome to the spring xd shell. for assistance hit tab or type ""help"".  xd:>hadoop config fs namenode hdfs:/cdh4:8020  xd:>hadoop fs ls /  hadoop configuration changed, reinitializing shell...  16:55:28,853  warn spring shell util.nativecodeloader:62  unable to load nativehadoop library for your platform... using builtinjava classes where applicable   ls: fatal internal error  java.lang.unsupportedoperationexception: this is supposed to be overridden by subclasses.    com.google.protobuf.generatedmessage.getunknownfields(generatedmessage.java:180)    org.apache.hadoop.hdfs.protocol.proto.clientnamenodeprotocolprotos$getfileinforequestproto.getserializedsize(clientnamenodeprotocolprotos.java:30108)    com.google.protobuf.abstractmessagelite.tobytestring(abstractmessagelite.java:49)    org.apache.hadoop.ipc.protobufrpcengine$invoker.constructrpcrequest(protobufrpcengine.java:149)    org.apache.hadoop.ipc.protobufrpcengine$invoker.invoke(protobufrpcengine.java:193)    com.sun.proxy.$proxy43.getfileinfo(unknown source)    sun.reflect.nativemethodaccessorimpl.invoke0(native method)    sun.reflect.nativemethodaccessorimpl.invoke(nativemethodaccessorimpl.java:57)    sun.reflect.delegatingmethodaccessorimpl.invoke(delegatingmethodaccessorimpl.java:43)    java.lang.reflect.method.invoke(method.java:606)    org.apache.hadoop.io.retry.retryinvocationhandler.invokemethod(retryinvocationhandler.java:164)    org.apache.hadoop.io.retry.retryinvocationhandler.invoke(retryinvocationhandler.java:83)    com.sun.proxy.$proxy43.getfileinfo(unknown source)    org.apache.hadoop.hdfs.protocolpb.clientnamenodeprotocoltranslatorpb.getfileinfo(clientnamenodeprotocoltranslatorpb.java:629)    org.apache.hadoop.hdfs.dfsclient.getfileinfo(dfsclient.java:1545)    org.apache.hadoop.hdfs.distributedfilesystem.getfilestatus(distributedfilesystem.java:819)    org.apache.hadoop.fs.filesystem.globstatusinternal(filesystem.java:1646)    org.apache.hadoop.fs.filesystem.globstatus(filesystem.java:1592)    org.apache.hadoop.fs.filesystem.globstatus(filesystem.java:1567)    org.apache.hadoop.fs.shell.pathdata.expandasglob(pathdata.java:271)    org.apache.hadoop.fs.shell.command.expandargument(command.java:224)    org.apache.hadoop.fs.shell.command.expandarguments(command.java:207)    org.apache.hadoop.fs.shell.command.processrawarguments(command.java:190)    org.apache.hadoop.fs.shell.command.run(command.java:154)    org.apache.hadoop.fs.fsshell.run(fsshell.java:254)    org.springframework.xd.shell.hadoop.fsshellcommands.run(fsshellcommands.java:412)    org.springframework.xd.shell.hadoop.fsshellcommands.runcommand(fsshellcommands.java:407)    org.springframework.xd.shell.hadoop.fsshellcommands.ls(fsshellcommands.java:110)    sun.reflect.nativemethodaccessorimpl.invoke0(native method)    sun.reflect.nativemethodaccessorimpl.invoke(nativemethodaccessorimpl.java:57)    sun.reflect.delegatingmethodaccessorimpl.invoke(delegatingmethodaccessorimpl.java:43)    java.lang.reflect.method.invoke(method.java:606)    org.springframework.util.reflectionutils.invokemethod(reflectionutils.java:196)    org.springframework.shell.core.simpleexecutionstrategy.invoke(simpleexecutionstrategy.java:64)    org.springframework.shell.core.simpleexecutionstrategy.execute(simpleexecutionstrategy.java:48)    org.springframework.shell.core.abstractshell.executecommand(abstractshell.java:127)    org.springframework.shell.core.jlineshell.promptloop(jlineshell.java:530)    org.springframework.shell.core.jlineshell.run(jlineshell.java:178)    java.lang.thread.run(thread.java:744)  ",3,train
XD-1527,Modify module metadata to exclude default module properties,"when the runtime modules command displays the the modules metadata properties, we can exclude the default module properties such as 'xd.stream.name', 'xd.module.index' and show only the other properties such as resolved module options etc.,",2,train
XD-1528,Support external datasource for single node application,"currently, single node application assumes to use hsqldb server by default and starts the hsqldb as it starts.  we need a way to provide external datasource and not to start hsqldb by default when the single node starts up.",3,train
XD-1529,Correct hadoop classpath versions for the distros,"when using hdp13, the xdconfiglogginginitializer throws this info:  12:02:06,064  info main util.xdconfiglogginginitializer:77  hadoop distro: hdp13 12:02:06,068  warn main util.xdconfiglogginginitializer:84  hadoop version detected from classpath: 1.2.0 but you provided 'hadoopdistro hdp13'. did you mean 'hadoopdistro hdp20'? 12:02:06,069  warn main util.xdconfiglogginginitializer:84  hadoop version detected from classpath: 1.2.0 but you provided 'hadoopdistro hdp13'. did you mean ' hadoopdistro hadoop12'?  since hdp13 uses hadoop 1.2.0, we need to fix that in the versions map containeroptions.gethadoopdistroversions()",1,train
XD-1530,Error when removing HDFS files in shell,i get this:      xd:>hadoop fs rm /xd/test/time3.log  error: run hdfs shell failed. message is: org.apache.hadoop.fs.filestatus.isdirectory()z      so far i have seen this with  hadoopdistro hdp13 and hadoop12    same command works fine using shell from m5 release  ,3,train
XD-1531,Rename xd-config.yml to servers.yml and add modules/modules.yml to spring-xd-yarn,make changes to xd on yarn config that correspond to xd 1499 changes,3,train
