issuekey,title,description,storypoint,split_mark
TIMOB-8455,Android: Email Dialog - Email View does not appear on Kindle Fire,"description:  while testing email dialog, i noticed that after picking an image email view does not appear.   does not occur on 1.8.2.    spets:  1. run kitchensink  2. go to base uiviewsemail dialog  3. pick an image    expected result:  email view should appear    actual result:  email view is not shown",1,train
TIMOB-8459,"Android: KitchenSinkNook - Photo Gallery - After selecting an image from the photo gallery, it is not displayed",steps to reproduce:    1. launch ks nook on the kindle fire  2. navigate to miscellaneous > photo gallery  3. choose a photo    actual result:  a gray image view is displayed    expected result:  the image is displayed in the image view  note works in 1.8.2  log is attached,1,train
TIMOB-8465,Android: Activities don't get correctly handled if first opening a Window and then a TabGroup ,"problem description  the app opens a window for login  then opens a tabgroup. android activities are no longer handled correctly.    steps to reproduce  see location for the project in the comments. attaching logs relative to successful and failing case.    successful scenario:  the first window is not included in a tab group. click on on ""connect with facebook""  then click the 'buy' button and click the ""facebook friends"" button (window i snow included in a tabgroup). facebook friends are displayed.     failure scenario:  click on login with buddy beers and use the credentials:    test case added below      additional notes  login window when you start the app is 'ui/login/start.js' ; tabgroup is in 'ui/common.js' ; facebook api are invoked in 'ui/send/personviafaceboook.js' and in 'lib/webservice.js'    ",1,train
TIMOB-8470,Android: Picker in scrollView not working,"h6.issue  picker in scrollview not working.    h6.tested on  android emulator 2.2  droid razr 2.3.5    h6.runtime engines  rhino / v8    h6.steps to reproduce  1. run code below  2. click the picker     h6.expected behavior  see fully operational pickers whose options render on screen    h6.repro sequence    titanium.ui.setbackgroundcolor('#000');      var win1 = titanium.ui.createwindow();      var win5 = titanium.ui.createscrollview();          var names = ['joanie', 'mickey', 'jeanpierre', 'gustav', 'raul', 'mimi', 'emily', 'sandra', 'carrie', 'chachi'];  var verbs = ['loves', 'likes', 'visits', 'loathes', 'waves to', 'babysits', 'accompanies', 'teaches', 'announces', 'supports', 'knows', 'highfives'];      var rows1 = [];  for (var i = 0; i /=0; i ) ));  }      var column1 = ti.ui.createpickercolumn(   });  var column2 = ti.ui.createpickercolumn(   });  var column3 = ti.ui.createpickercolumn(   });      var picker = ti.ui.createpicker();      picker.addeventlistener('change', function(e) );      win5.add(picker);  win1.add(win5);      win1.open();   ",1,train
TIMOB-8484,iOS: Ti.UI.Window not restoring correctly after a youtube-in-app view exits,"code  http:/pastebin.com/nxybpfrh    expected behavior  when you run the app, watch the youtube video, it should return without messing up any ui.    actual behavior  once the video has finished, it actually shows the status bar overlapping the window.    steps to reproduce  1) click ""watch youtube video""  2) click on webview to play youtube video while holding device in portrait orientation  3) while video is loading, turn device to landscape. you will notice that status bar moves to the portrait orientation.  4) while video is playing in landscape, return device to portrait orientation (you will notice that statusbar is in proper position).  5) return device to landscape orientation, and end video by clicking ""done"".  6) the youtube player will close and the window will reopen with window's navbar underneath the status bar.    notes  only happens on a device, i tried with an iphone 3gs running 5.0.1.  hd ticket: http:/supportadmin.appcelerator.com/display/app333237",3,train
TIMOB-8492,Android: Impossible to lock the app in Landscape mode,problem description  have been trying to setup a tab app to be locked in landscape mode via tiapp.xml (modifying the android manifest):        /      /      /      /            /    /      /    4. run    hd discussion   http:/supportadmin.appcelerator.com/display/app654753,2,train
TIMOB-8513,iOS: Tableview shifting after 1.8.2 update,"problem description  i have a tableview in a window. if i open that window using tab1.open(thewindow), the tableview appears as it should. but if i close that window using tab1.close(thewindow) and open it again later using the same tab1.open(thewindow), the tableview quickly shifts up to it's position. it is almost like it is animating 20px when the window is opened. i am not using any animations. sample code below    actual results  after the first time, the tableview appears animated.    expected results  tableview without animation    test case   1. create new mobile project.  2. paste this code    /create main window  var window1 = titanium.ui.createwindow();     /create and add button to open window 2  var btn = ti.ui.createbutton();  window1.add(btn);     /create window 2 for tableview  var window2 = titanium.ui.createwindow();     /create back button to go back to main menu  var backbtn = titanium.ui.createbutton();     /create search bar  var search = titanium.ui.createsearchbar();     /create data for tableview  var thedata = [      ,      ,      ,      ,        ];     /create tableview  var menu = ti.ui.createtableview();     /add menu and back button to window 2  window2.add(menu);  window2.add(backbtn);     /set up the tab group  var tabgroup = titanium.ui.createtabgroup();  var tab1 = titanium.ui.createtab();     /add and open tabgroup  tabgroup.addtab(tab1);  tabgroup.open();     /button click events  btn.addeventlistener('click',function())  backbtn.addeventlistener('click',function())  ",2,train
TIMOB-8621,Android: Error creating Module projects with new installation of SDK r18 and Google APIs r8,"when creating an android module project, the process ends in error:    [error] couldn't find the google apis r8 addon directory      1. create a new module project using titanium, for example:    dhydembpsnowleopard:~ dhyde$ ""/usr/bin/python"" ""/library/application support/titanium/mobilesdk/osx/2.0.1.v20120407201726/titanium.py"" ""create"" ""type=module"" ""id=com.appcelerator.mymodule"" ""name=mymodule"" ""dir=/var/folders/jt/jte2czqvfoaxmh25zwdke+tm/tmp/module_temp8018343781039291630.tmp"" ""platform=android"" ""sdk=/users/dhyde/documents/android/androidsdkmacosx""      expected result:  module project should be created.",1,train
TIMOB-8515,Android: runtime error in ti/window.js,"a client has encounter a problem in the window.js file in the sdk.    i have not been able to reproduce it.    there is a ""delete account"" button than when pressed, it will fire a global app event. ti.app.fireevent();  this event will close all the open windows, except the ""basewindow"" (heavyweight window in declared in app.js), including the one where the button is. the button is in a lightweight window that sits on top of the basewindow. after the windows are closed, a lightweight window (login window) opens on top of the basewidow (in place of the previously closed one). and this is where they're seeing this runtime error.  ",3,train
TIMOB-8549,Android: Memory Managment Issue,"code  http:/pastie.org/3732988    steps to reproduce  run the app inside the emulator/device, load up ddms, watch the heap size increase.    expected behavior  the code is creating and releasing ti objects, so it should allocate and deallocate memory over time.    actual behavior  it actually keeps building up and gradually increases the heap size, it doesn't seem to go down a lot, it mainly increases.     notes  you might have to run this for a few minutes, in order to replicate this behavior.   the app is opening a new window, and releases it. so you will see the window going back and forth, which is the expected behavior. it will automatically open/close the window over time. you should only have to observe the 'heap size' and 'allocated' in ddms.  only tested on the emulator.  hd ticket: http:/supportadmin.appcelerator.com/display/app341636",5,train
TIMOB-8558,iOS: Transport.py is not working in CI ,"problem description  i've been running into issues with the 2.x ci builds and transport.py.  due to how we handle builds, i need to use transport.py for all submissions and ad hoc builds.  any of the 2.x or master builds have this build issue.    actual results  the build via transport.py is failing.    expected results  the build via transport.py working just fine    test case  1. create a new titanium project targeting a 2.x ci build  2. run the transport.py process as usual  3. open in xcode and try to run in the simulator    extra info  when xcode tries to compile you will get the below error    [trace] app property, ti.ui.defaultunit : system  [info] wrote resources/stylesheet.plist  traceback (most recent call last):    file ""titanium/iphone/compiler.py"", line 7, in /      import os, sys, re, shutil, time, run, sgmllib, codecs, tempfile    file ""/users/benjamin/dev/projects/ti/mytravel/test/build/iphone/titanium/iphone/run.py"", line 2, in /      from tools import ensuredevpath  importerror: no module named tools  command /bin/sh failed with exit code 1  i tried this again today using the below build version.    hd discussion  http:/supportadmin.appcelerator.com/display/app522817  ",2,train
TIMOB-8562,BlackBerry: Adapt scons script (SConstruct) [build script for mobile_sdk] to build for blackberry,nan,3,train
TIMOB-8563,BlackBerry: Support ability to create new blackberry project in Titanium Studio,work with the studio team to integrate project creation ,2,train
TIMOB-8564,BlackBerry: Run and debug on device/simulator from Titanium Studio," some testing/investigation required to figure out how this can be accomplished, can likely use help from rim technical contact to mimic what's available in the qnx ide   minimum: trap console logging",7,train
TIMOB-8565,BlackBerry: Extend the ndk classes to create the shell application,"    extend the ndk classes to create our shell application that will contain the app.js and the kroll and v8 runtimes (equiv. android/titanium/.project)           learn what is needed to create the blackberry shell app to contain the app.js as resource           create actual classes extending the classes in the ndk, they will form the titanium library           do the minimum to get the app up and loading the js file, leave the rest stubbed out with todos           create file templates for the shell app            link with libv8 and kroll",2,train
TIMOB-8566,BlackBerry: Build v8 on the QNX ndk as static lib,possibly create wrappers for the v8,3,train
TIMOB-8567,BlackBerry: Build blackberry native app,"build blackberry native app from shell application, v8 and kroll from titanium (tie in with builder)",10,train
TIMOB-8568,BlackBerry: Integrate with the cascades framework,nan,3,train
TIMOB-8569,BlackBerry: Integrate unit tests,"need more info from vishal, drillbit vs module tests?",20,train
TIMOB-8570,BlackBerry: Run on simulator and device,minimum bb10 for demo,5,train
TIMOB-8572,BlackBerry: Implement Analytics module,nan,20,train
TIMOB-8573,BlackBerry: Implement BlackBerry specific components,nan,3,train
TIMOB-8574,BlackBerry: Implement important Ti.API functionality,this may be completed. it only looks like the following are required:   titanium.api.debug  titanium.api.error  titanium.api.info  titanium.api.log  titanium.api.timestamp  titanium.api.trace   titanium.api.warn,19,train
TIMOB-8576,BlackBerry: Implement important Titanium.Codec functionality,nan,2,train
TIMOB-8577,BlackBerry: Implement Contacts module,nan,20,train
TIMOB-8579,BlackBerry: Implement Facebook module,nan,8,train
TIMOB-8580,BlackBerry: Implement important Titanium.Filesystem functionality," titanium.filesystem   titanium.filesystem.applicationdatadirectory   titanium.filesystem.file   titanium.filesystem.file.append   titanium.filesystem.file.createdirectory   titanium.filesystem.file.deletefile   titanium.filesystem.file.exists   titanium.filesystem.file.getnativepath   titanium.filesystem.file.nativepath   titanium.filesystem.file.read   titanium.filesystem.file.writable   titanium.filesystem.file.write   titanium.filesystem.getfile   titanium.filesystem.resourcesdirectory    titanium.filesystem.tempdirectory      test code:  reading a file from the resources dir    ti.api.info('');  ti.api.info('testing resources directory reading app.js');  var appjs = ti.filesystem.getfile(ti.filesystem.resourcesdirectory, 'app.js');  var blob = appjs.read();  ti.api.info('');  ti.api.info(blob.text);    creating, writing, and reading a file from the data dir    ti.api.info('');  ti.api.info('testing data directory reading writing and reading');  var file = ti.filesystem.getfile(ti.filesystem.applicationdatadirectory, 'helloworld.txt');  if(!file.exists())   ti.api.info('');  var blob = file.read();  ti.api.info(blob.text);    getting the directory listing from the data dir    ti.api.info('');  ti.api.info('testing data directory get listing');  var directory = ti.filesystem.getfile(ti.filesystem.applicationdatadirectory);  var files = directory.getdirectorylisting();  for(var i = 0; i < files.length; i)   ",17,train
TIMOB-8582,BlackBerry: Implement important Gesture functionality,"implement the gesture module.    acceptance test    function orientationtostring(orientation)   }    var win = ti.ui.createwindow();    var labela = ti.ui.createlabel();  win.add(labela);    var labelb = ti.ui.createlabel();  win.add(labelb);    var labelc = ti.ui.createlabel();  win.add(labelc);    function onshake(e) ');    labelc.text = 'shake!';    win.backgroundcolor = 'yellow';    settimeout(function() , 500);  }    var toggleshake = ti.ui.createbutton();  var shakeenabled = false;  toggleshake.addeventlistener('click', function() );  win.add(toggleshake);    ti.gesture.addeventlistener('orientationchange', function(e) );    win.open();      # rotate the device and flip it around. the first two labels should be equal and display the current orientation.  # try shaking the device, nothing should happen.  # click the ""toggle shake"" button and shake again. the background should flash yellow.  # try clicking the ""toggle shake"" button and shake again. nothing should happen.",17,train
TIMOB-8583,BlackBerry: Implement important Titanium.Locale functionality,nan,19,train
TIMOB-8585,BlackBerry: Implement Media module,nan,20,train
TIMOB-8587,BlackBerry: Implement Network module for Anvil,nan,8,train
TIMOB-8589,BlackBerry: Implement important Titanium.Stream functionality,nan,8,train
TIMOB-8591,BlackBerry: Implement important Titanium.Utils functionality,nan,17,train
TIMOB-8592,BlackBerry: Implement important Titanium.XML functionality,nan,17,train
TIMOB-8593,BlackBerry: Implement important Titanium.Yahoo functionality,nan,15,train
TIMOB-8594,BlackBerry: Full support for builder script,implement all targets,20,train
TIMOB-8597,BlackBerry: Get KitchenSink to work,nan,30,train
TIMOB-8598,BlackBerry: Setup and test guide,guide for qe/developers to setup and test the blackberry port of titanium sdk using kitchensink    should be placed on a separate page in this space:  https:/wiki.appcelerator.org/display/pebkbry/home,2,train
TIMOB-8602,"BlackBerry: Integrate the final deliverable into the current build, testing and development infrastructure",nan,20,train
TIMOB-8610,Android: Tab.open(windowName) doesn't open a new window inside the Tab container,in android tab.open(windowname) doesn't open a new window inside the tab container. it works fine in ios.  tab.open(windowname) works in ios     and   tab.add(windowname);  windowname.open();  works fine in android  i have commented it in the app.js file as well. please find it attached.  repo steps   1. run the attached app.js file.  2. click the window 1 and you can see the new window is opening outside the tab container.,2,train
TIMOB-8653,Tooling: Separate SDK from the Platform,"this task comprises a few high level tasks:   the sdk should live as it's own standalone component, with it's own git repository   the sdk and platform should be able to have their own release cycles, and the sdk should be able to work with multiple versions of the platform",5,train
TIMOB-8658,Android: Switch search order of folders/environment variables in androidsdk.py,"i accidentally updated my androidsdk environment variable to a bad value, and suddenly studio was unable to find my android platforms, even though i had a correct sdk specified in preferences.    digging into the code, i see that we pass a specific directory to search to avd.py, by androidsdk.py/findsdk() defers to android_sdk before utilizing ""supplied"".    it seems we should respect the passed in directory first before defaulting to backup options like environment variables.",2,train
TIMOB-8662,Tooling: Write a CLI specification,"write a cli specification that covers:   cli workflow   argument naming and value standards   initial set of cli commands   initial set of cli arguments   external cli apis (for cli modules)      the target list of commands should contain:   validation of project (moduleapp) creation arguments per platform   project creation  modules  apps   project migration between titanium sdk versions   perplatform setup   environment / project validation   build project (apk, ipa, deployable web app in mobileweb)   publish (may be type of build)   obfuscation/minification   optional lint   emulator/simulator launch   deploy project (to a device, to an emulator)   debugger / repl    other requirements that were gathered:   studio needs standardized logging and errpr message parsing   standard interfaces to basic commands across platforms   have a list of command capabilities / implementations per platform  ",5,train
TIMOB-8665,Android: INSTALL_PARSE_FAILED_INCONSISTENT_CERTIFICATES when installing different app with same app id,"when an android app is installed, and that app is already installed using a different deploy type (i.e., production vs. testing), or a different app is installed with the same app id, there is an error installparsefailedinconsistentcertificates logged to the console.    i would expect the script to fail with a meaningful error message (and titanium studio to have an error prompt if necessary) indicating an app with the same app id and a different certificate is already installed on device, remove this app to continue installation.    steps to reproduce (scenario 1):    1. create a new android project.  2. distribute for production and install to device.  3. deploy again to device from studio.    steps to reproduce (scenario 2):    1. create a new android project.  2. install to device in development mode.  3. create another android project with the same app id.  4. deploy second app to device.    expected result:    script fails with meaningful error message, studio prompts error if necessary.    actual result:    failure [installparsefailedinconsistentcertificates] logs to console, difficult to know exactly what the problem is.",3,train
TIMOB-8680,Core: Define Javascript coding standards,"define a document that outlines all javascript coding standards any javascript written for appcelerator (internal or community contributions) should adhere to.  this should represent more than syntax, but general design approaches and process flow.  this document will be focused on language only.  platform specific information will be contained inside another document.    this is a collaboration ticket.",5,train
TIMOB-8681,Core: Define C/C++ coding standards,"define a document that outlines all c/c coding standards any c/c written for appcelerator (internal or community contributions) should adhere to.  this should represent more than syntax, but general design approaches and process flow.  this document will be focused on language only.  platform specific information will be contained inside another document.",5,train
TIMOB-8710,Core: Research source code validation tool,investigate the use of a validation tool for source code against our defined language standards.  do we need one per language?  can we use a single tool with plugins perhaps?,1,train
TIMOB-8714,Android: 'focus' events are not correctly handled for windows in a tabGroup,"problem description  'focus' events might not correctly handled when associated to a window set in tabgroup and with the url property    steps to reproduce     steps   create a tabgroup with 2 windows.   set the url property for each window and define 'focus' event listener in the two 'win1.js' and 'win2.js' files.   don't set event listeners in the app.js  result: 'focus' event listeners ae not triggered on android (on ios works fine).      code    / app.js  var tabgroup = titanium.ui.createtabgroup();    var win1 = titanium.ui.createwindow();    var tab1 = titanium.ui.createtab();    var win2 = titanium.ui.createwindow();    var tab2 = titanium.ui.createtab();    tabgroup.addtab(tab1);  tabgroup.addtab(tab2);    tabgroup.open();          / win1.js  var win1 = ti.ui.currentwindow;    win1.addeventlistener('focus',function(e));            / win2.js  var win2 = ti.ui.currentwindow;    win2.addeventlistener('focus',function(e));        additional notes:  customer ticket : http:/supportadmin.appcelerator.com/display/app 221687/conversation/read_all",1,train
TIMOB-8718,Core: Compare possible CLI technologies,"in order to select the appropriate tool for the new cli, we need to perform a sidebyside evaluation for the following proposed technologies:     node.js (timob8640)   python 2.7.x (timob8715)   python 3.2.x (timob8715)   ruby (no ticket, proposed)   java + rhino (no ticket, hat tip to cbarber for the suggestion)    advantages, disadvantages, etc. of each of these technologies is documented in their specific tickets and via meeting notes being compiled by marshall.    note that one of the suggestions proposed in the node.js meeting was to create a pluggable gitlike infrastructure, so that the command titanium xxx would call out to a titaniumxxx script, which could be in any scripting language (or a compiled tool). this evaluation may recommend this approach if we believe multiple technologies are appropriate for different tasks.    these are the high level tests we should use in judging any solution:   subprocess / child process apis (https:/gist.github.com/2583397)   a test that executes a shortlived process and collects it's results   a test that executes a longlived process and collects it's stdout / stderr output and reprints that output in real time   logging apis (https:/gist.github.com/2581199)   a test that creates a simple unified logger with a base string format and configures certain log levels as visible   a test that associates multiple loggers with various system components   compression (zip) apis (https:/gist.github.com/2572795)   a test that opens a zip file, scans the contents, and extracts one of the files for processing   a test that creates a new zip file using a mix of normal files, deep paths, and symlinks   javascript ast parsing / manipulation: note: this is now part of a separate technology evaluation. see timob8947 for discussion relating to ast. we have been delivered the requirement for a single ast for the product, and it is assumed that cli tooling will call out to this rather than have an ast.   a test that parses a simple javascript file, and reports back an ast    a test that does minor manipulation of the ast, and transforms back to js    each test should include performance metrics over many runs, and information about external module(s) used along with versions.",3,train
TIMOB-8721,BlackBerry: Implement module API,"this is the api that will be available for 3rd party module extensions.    this api also needs to be well documented.      ""the ""extending titanium"" set of guides might be a good starting point: http:/docs.appcelerator.com/titanium/2.1/index.html#!/guide/extendingtitaniummobile    there will need to be a c/c api for module developers. you can look at the api documentation  for android and ios to get an idea of what sort of native api we expose for extensions. module  developers should be able to create their own proxy and views.    need to also figure out how these external modules get compiled into the application.  i am guess module developers will provide some sort of static/dynamic library that gets  included into the application.    for application developers they use the require() function to load these external modules.  so you will need to add support into your require implementation to search for these external modules  if it can't find any files in the applications resources folder. for external modules we use the module's id  string for the require lookup. ex: require('com.my.module')    we also support external commonjs modules. the titanium cloud module is an example of this type of module.  this document provides some details: https:/wiki.appcelerator.org/display/guides/commonjsmodulesin+titanium  basically this allows module developers to distribute js only modules. this works by extending the require() search path  to include these modules when the application developers adds them to their tiapp.xml / section.    so i hope that gives you a good starting line. feel free to ask for detailed questions on each of these requirements.  we should also loop in the module team and work closely with them on any requirements they require for   creating modules for bb.        joshua roesslein  platform engineer  appcelerator, inc.     jroesslein@appcelerator.com""",15,train
TIMOB-8730,"Android: When invoking other intent from the app, the pause event is not being triggered ","problem description  if we call another app or activity in the android app, the pause event is not being fired.     actual results  event is not fired     expected results  the event pause should be fired.    test case  1. create mobile project.  2. paste this into the app.js      if(ti.platform.osname == 'iphone')  else );    ti.android.currentactivity.addeventlistener('destroy',function());    ti.android.currentactivity.addeventlistener('pause',function());    ti.android.currentactivity.addeventlistener('resume',function());    ti.android.currentactivity.addeventlistener('start',function());    ti.android.currentactivity.addeventlistener('stop',function());   }    ti.platform.openurl('tel:/911');  ",1,train
TIMOB-8743,Android: Intermittent 'force close' issue,"issue  the app randomly 'force quits' when launched, i personally don't seem to be able to reproduce this (yet).  what one of the users reported back: ""i launch and it's basically frozen...the small black ""app name"" bar appears at the top but nothing happens...now finally after minutes (35) got the error message ""sorry! activity appname (in application appname is not responding...force close...wait...report""  attached are the log files. app source code can also be attached, if required.      notes   name of the actual app has been removed and replaced with 'appname'.",2,train
TIMOB-8745,Android: Intermittent app 'freeze' issue,"issue  the app randomly freezes when it's on the loading screen.  comments: ""user reported a hanging login (loading bar went to full green, but then nothing happened) directly after a forceclose and relaunch. log attached.""  attached is the log file. app source code can also be attached, if required.    notes   name of the actual app has been removed and replaced.",3,train
TIMOB-8772,"Android: Alignment Issues on Android, layout appears broken","8 buttons are added to the window, and have a background image. when they are aligned together in a line, it appears broken. it looks continuous on ios.    i have attached images to explain this. also have included the code sample.      var  win = titanium.ui.createwindow();      var arr = ['5d', '1m', '3m', '6m', 'ytd', '1yr', '2yr', '4yr'];      for(var i=0;i<arr.length;i)         function createdatebuttons(index, btnwidth) ,              color : 'yellow',              backgroundimage:'red.jpeg'          });            return imagecolviewon1;      };    win.open();  ",2,train
TIMOB-8775,iOS: ScrollView does not scroll if contentHeight and contentWidth are not provided,"problem  scrollview in release 2.0.x does not scroll if contentheight and contentwidth are not provided.    code sample        var win = ti.ui.createwindow();    var scrollview =  ti.ui.createscrollview();     var things = [      'item1',      'item2',      'item3',      'item4',      'item5',      'item6' ];     for (var i = 0;  i < things.length;  i) );         scrollview.add(view);     };    win.add(scrollview);    win.open();    ",2,train
TIMOB-8784,BlackBerry: Add support for ACS Cloud module,nan,20,train
TIMOB-8785,BlackBerry: Implement ACS CloudPush module,nan,8,train
TIMOB-8788,BlackBerry: Implement foundation,nan,20,train
TIMOB-8800,Android: Failure building with Java 1.7.0 (Java 7),"we currently do not check to make sure the user has jdk 1.6.0 installed in our build scripts.  we should add this feature since there are known issues with using jdk 1.7.0 (at least for windows).  we need to determine the following requirements in this task, and then notify studio in regards to these new requirements.     minimum/maximum version of jdk required   where to grab this particular version of sdk (from oracle?)   narrow down if the jdk requirements affect all platforms (linux,osx, windows).  we know there are issue with jdk 1.7.0 in windows, but this needs to be verified in other platforms   mechanism for reporting this error from the build scripts (ideally studio would be able to take this error and prompt the user to resolve it accordingly in studio)    after this ticket has been resolved, we should file a separate ticket on the studio side for them to take action (and probably sync up with them regarding the requirements).  ",2,train
TIMOB-8809,BlackBerry: Implement UI.2DMatrix,"the 2d matrix is an object for holding values for an affine transformation matrix.  a 2d matrix is used to rotate, scale, translate, or skew the objects in a twodimensional space. a 2d affine transformation can be represented by a 3 by 3 matrix:  a  b  0  c  d  0  tx  ty  1    the third column is constant (0,0,1).    in ios, this maps to cgaffinetransform, but is rather primitive in 2d and 3d graphics. if using opengl, consider http:/stackoverflow.com/questions/6971898/2dmatrixto3d matrix",17,train
TIMOB-8810,BlackBerry: Implement UI.ActivityIndicator - Part1,nan,5,train
TIMOB-8811,BlackBerry: Implement UI module root methods and properties,nan,8,train
TIMOB-8812,BlackBerry: Implement important Titanium.UI.Clipboard functionality,"implement the methods for accessing and modifying data within the clipboard.    acceptance test    / custom application mime types for clipboard data.  const ktypetext = 'application/xtext',        ktypeblob = 'application/xblob';    var win = ti.ui.createwindow();    / displays the current ""plain text"" in the clipboard.  var textlabel = ti.ui.createlabel().text  });  win.add(customtextlabel);    / displays the current custom blob data in the clipboard.  var custombloblabel = ti.ui.createlabel().text  });  win.add(custombloblabel);    / clears all data in clipboard.  var cleardatabutton = ti.ui.createbutton();  cleardatabutton.addeventlistener('click', function() );  win.add(cleardatabutton);    / paste some text into the clipboard.  var settextbutton = ti.ui.createbutton();  settextbutton.addeventlistener('click', function() );  win.add(settextbutton);    / paste custom application data into the clipboard.  var setcustomdatabutton = ti.ui.createbutton();  setcustomdatabutton.addeventlistener('click', function() );   'custom blob!'.split('').foreach(function(char, index) );   ti.ui.clipboard.setdata(ktypeblob, buffer.toblob());  });  win.add(setcustomdatabutton);    win.open();      # the three labels should display (in order from top to bottom)...     # no text.     # no custom text.     #  no custom blob.  # click ""set text"" then restart the app. the first label should read ""text inserted!"" now.  # close the app and open another app on the device (ex: browser). copy some text into the clipboard.  # relaunch the test case app and the first label should now contained the text you copied.  # click ""set custom data"" then restart the app.  # the second label should read ""custom text!"" and the third label ""custom blob!"".  # click ""clear data"" and restart the app. the labels should be back to their initial values (step 1).",15,train
TIMOB-8813,BlackBerry: Implement UI.AlertDialog,"depends on cascades r6    an alert dialog is a modal view that includes an optional title, a message and buttons, positioned in the middle of the display.    in ios:  https:/developer.apple.com/library/ios/#documentation/uikit/reference/uialertview_class/uialertview/uialertview.html",3,train
TIMOB-8815,BlackBerry: Implement UI.Button part1,nan,8,train
TIMOB-8820,BlackBerry: Implement UI.ImageView - Part 1,nan,8,train
TIMOB-8821,BlackBerry: Implement UI.Label - part2,nan,10,train
TIMOB-8824,BlackBerry: Implement important Titanium.UI.Notification functionality,use the implementation matrix to see what can be implemented (look for elements supported in cascades):  https:/docs.google.com/a/macadamian.com/spreadsheet/ccc?key=0ajse76b0yidg1olvvlevvxagryd3lwwxd0czhqufe,15,train
TIMOB-8825,BlackBerry: Implement UI.OptionDialog part1,nan,5,train
TIMOB-8826,BlackBerry: Implement UI.Picker,nan,10,train
TIMOB-8830,BlackBerry: Implement UI.ProgressBar part1,nan,5,train
TIMOB-8831,BlackBerry: Implement important Titanium.UI.ScrollableView functionality,"as a developer, i want a view that allows displaying a set of child  views that can be navigated through by using swipe gestures.    the existing titanium api for this view is ti.ui.scrollableview.  while cascades does not provide a built in control for this type of view,  it does appear possible to implement our own custom control.",17,train
TIMOB-8832,BlackBerry: Implement important ScrollView functionality,"as a developer, i want a view that provides a viewport of a content  view that can be scrolled using gestures both horizontally and vertically.    the existing titanium api for this feature is ti.ui.scrollview.  cascades does provide a control (scrollview) which should meet  the requirements for this view.",17,train
TIMOB-8833,BlackBerry: Implement important Titanium.UI.SearchBar functionality,"a specialized text field for entering search text.  the searchbar object is closely modeled on an ios native search bar. as such, not all features are supported on other platforms.    in ios, a direct mapping of uisearchbar  https:/developer.apple.com/library/ios/#documentation/uikit/reference/uisearchbar_class/reference/reference.html",15,train
TIMOB-8834,BlackBerry: Implement UI.Slider,nan,2,train
TIMOB-8835,BlackBerry: Implement UI.Switch part1,nan,5,train
TIMOB-8836,BlackBerry: Implement UI.Tab elements needed for KitchenSink,"a tab instance for a tabgroup/.  a tabgroup tab instance. each tab includes a button and one or more windows, which holds the ""contents"" of the tab. users can select a tab by clicking on the tab button.    in ios, this actually is more of a combination of uitabbaritem and uinavigationcontroller meant to go into a tab group. android does not have a navigationcontroller concept, so it depends on what blackberry provides.  https:/developer.apple.com/library/ios/#documentation/uikit/reference/uitabbaritemclass/reference/reference.html#/appleref/doc/cref/uitabbaritem/  https:/developer.apple.com/library/ios/#documentation/uikit/reference/uinavigationcontrollerclass/reference/reference.html#/appleref/doc/cref/uinavigationcontroller/  ",5,train
TIMOB-8837,BlackBerry: Implement UI.TabGroup elements needed for KitchenSink,nan,12,train
TIMOB-8838,BlackBerry: Implement UI.TableView - Part 1,nan,10,train
TIMOB-8839,BlackBerry: Implement Simple TableViewRows,"feature  implement tableviewrow proxies which support the simple row style.  for simple rows (title, leftimage, etc) can probably use the cascades  standardlistitem. this is already implemented for using plain objects for the data array.  developers should also be able to listen for click and swipe events on rows.    acceptance test    1. download the test case (tableview test.zip) which includes the resources.  2. create a project with the resources and run the app.  3. a list of items should appear with title text and a left image.  4. after a few seconds the last item should change to a pear.  5. try clicking various rows. the text should change to ""click!"" for a few seconds.     the text should revert back to its original value.    ",19,train
TIMOB-8840,BlackBerry: Implement important Titanium.UI.TableViewSection functionality,"a tableview section object.  usually contains tableviewrows    in ios, this is an abstract non ios class used to group rows into sections. there is no native analog.",17,train
TIMOB-8841,BlackBerry: Implement important Titanium.UI.TextArea functionality,nan,17,train
TIMOB-8842,BlackBerry: Implement UI.TextField - Part 1,nan,8,train
TIMOB-8843,BlackBerry: Implement UI.View based on R4,"every ui control in titanium extends the view and as such inherit methods from it.  this implementation is missing from the current framework.  it needs to be implemented asap so as to minimize the rework to be done in existing controls at the time this is implemented.    to facilitate this change, we will likely include a container for all controls that we have, so the view methods to act upon.",30,train
TIMOB-8844,BlackBerry: Implement UI.WebView,nan,5,train
TIMOB-8851,Core: Write a specification for the new Unit Test Harness,"we need to write a specification for these components of our new unit test harness:     cli interface   unit test apis that cover basic assertions, and ui testing    test results output (json) for collection by ci    this task is evolving with data found from prototyping and integration.",5,train
TIMOB-8852,Core: Integrate Drillbit into the CI Loop,nan,5,train
TIMOB-8870,BlackBerry: Integrate Cascades R4,"condition: cascades r4 needs to be available   tentative date april 30th    1) resolve conflicts, pay special attention to things that have already been implemented in titanium.api  2) investigate if there is anything new added to controls that we already implemented  3) if any, implement new additions to controls that we already implemented",10,train
