issuekey,title,description,storypoint,split_mark
MDL-40041,Replace add_to_log with an event trigger - Course,"replace the addtolog calls in the following directory, with new events which contains the same information:    course/ (21 calls)  ",40,train
MDL-40042,Replace add_to_log with an event trigger - completion,"replace the addtolog calls in the following directories, with new events which contains the same information:    completion  /course/completion.php:138: addtolog($course>id, 'course', 'completion updated', 'completion.php?id='.$course>id);  /report/completion/user.php:53: addtolog($course>id, 'course', 'report completion', ""report/completion/user.php?id=$user>id&course=$course>id"", $course>id);",20,train
MDL-40043,Replace add_to_log with an event trigger - course,"replace the addtolog calls in the following directories, with new events which contains the same information:    course  /course/recent.php:41: addtolog($course>id, ""course"", ""recent"", ""recent.php?id=$course>id"", $course>id);  /course/delete.php:68: addtolog(siteid, ""course"", ""delete"", ""view.php?id=$course>id"", ""$course>fullname (id $course>id)"");  /course/manage.php:252: addtolog($course>id, ""course"", ($visible ? 'show' : 'hide'), ""edit.php?id=$course>id"", $course>id);  /course/manage.php:280: addtolog($movecourse>id, ""course"", ""move"", ""edit.php?id=$movecourse>id"", $movecourse>id);  /course/lib.php:2041: addtolog($course>id, ""course"", ""move"", ""edit.php?id=$course>id"", $course>id);  /course/lib.php:2291: addtolog(siteid, 'course', 'new', 'view.php?id='.$course>id, $data>fullname.' (id '.$course>id.')');  /course/lib.php:2380: addtolog($course>id, ""course"", ""update"", ""edit.php?id=$course>id"", $course>id);  /course/user.php:108: addtolog($course>id, ""course"", ""user report"", ""user.php?id=$course>id&amp;user=$user>id&amp;mode=$mode"", ""$user>id"");  /course/editsection.php:72: addtolog($course>id, ""course"", ""editsection"", ""editsection.php?id=$id"", ""$sectionnum"");  /course/view.php:117: addtolog($course>id, 'course', $loglabel, ""view.php?"". $logparam, $infoid);  /course/loginas.php:70: addtolog($course>id, ""course"", ""loginas"", ""../user/view.php?id=$course>id&amp;user=$userid"", ""$oldfullname > $newfullname"");    /index.php:79: addtolog(siteid, 'course', 'view', 'view.php?id='.siteid, siteid);  ",20,train
MDL-40044,Replace add_to_log with an event trigger - role,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    role  /admin/roles/manage.php:93: addtolog(siteid, 'role', 'delete', 'admin/roles/manage.php', $roles[$roleid]>localname, '', $user>id);  /admin/roles/override.php:128: addtolog($course>id, 'role', 'override', 'admin/roles/override.php?contextid='.$context>id.'&roleid='.$roleid, $rolename, '', $user>id);  /admin/roles/assign.php:114: addtolog($course>id, 'role', 'assign', 'admin/roles/assign.php?contextid='.$context>id.'&roleid='.$roleid, $rolename, '', $user>id);  /admin/roles/assign.php:134: addtolog($course>id, 'role', 'unassign', 'admin/roles/assign.php?contextid='.$context>id.'&roleid='.$roleid, $rolename, '', $user>id);  /admin/roles/define.php:199: addtolog(siteid, 'role', $action, 'admin/roles/define.php?action=view&roleid=' .  /admin/roles/allow.php:49: addtolog(siteid, 'role', 'edit allow ' . $mode, strreplace($cfg>wwwroot . '/', '', $baseurl), '', '', $user >id);  /lib/accesslib.php:1524: addto_log(siteid, 'role', 'delete', 'admin/roles/action=delete&roleid='.$roleid, $rolename, '');  ",13,train
MDL-40045,Replace add_to_log with an event trigger - User,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    /user/index.php:89: addtolog($course>id, 'user', 'view all', 'index.php?id='.$course>id, '');  /user/view.php:191: addtolog($course>id, ""user"", ""view"", ""view.php?id=$user>id&course=$course>id"", ""$user>id"");  /auth/ldap/auth.php:1739: addtolog(siteid, 'user', 'login', ""view.php?id=$user>id&course="".siteid,  /auth/shibboleth/index.php:65: addtolog(siteid, 'user', 'login', ""view.php?id=$user>id&course="".siteid, $user>id, 0, $user>id);  /login/changepassword.php:123: addto_log($course>id, 'user', 'change password', ""view.php?id=$user>id&course=$course>id"", ""$user>id"");",20,train
MDL-40046,Replace add_to_log with an event trigger - mod_page,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/page  /mod/page/index.php:36:addtolog($course>id, 'page', 'view all', ""index.php?id=$course>id"", '');  /mod/page/view.php:54:addtolog($course>id, 'page', 'view', 'view.php?id='.$cm>id, $page>id, $cm>id);  ",20,train
MDL-40047,Replace add_to_log with an event trigger - mod_feedback,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/feedback (6 calls)  /mod/feedback/completeguest.php:213: addtolog($course>id,'feedback', 'startcomplete', 'view.php?id='.$cm>id, $feedback>id);  /mod/feedback/index.php:43: addtolog($course>id, 'feedback', 'view all', $url>out(false), $course>id);  /mod/feedback/deletecompleted.php:79: addtolog($course>id, 'feedback', 'delete', 'view.php?id='.$cm>id, $feedback>id, $cm>id);  /mod/feedback/complete.php:269: addtolog($course>id, 'feedback', 'submit', 'view.php?id='.$cm>id, $feedback>id, $cm>id, $userid);  /mod/feedback/complete.php:213: addtolog($course>id, 'feedback', 'startcomplete', 'view.php?id='.$cm>id, $feedback>id, $cm>id, $userid);  /mod/feedback/view.php:100: addtolog($course>id, 'feedback', 'view', 'view.php?id='.$cm>id, $feedback>id, $cm>id);",20,train
MDL-40048,Replace add_to_log with an event trigger - mod_chat,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/chat (6 calls)  /mod/chat/chatajax.php:94: addtolog($course>id, 'chat', 'talk', ""view.php?id=$cm>id"", $chat>id, $cm>id);  /mod/chat/report.php:50: addtolog($course>id, 'chat', 'report', ""report.php?id=$cm>id"", $chat>id, $cm>id);  /mod/chat/index.php:17: addtolog($course>id, 'chat', 'view all', ""index.php?id=$course>id"", '');  /mod/chat/guiheaderjs/insert.php:61: addtolog($course>id, 'chat', 'talk', ""view.php?id=$cm>id"", $chat>id, $cm>id);  /mod/chat/guibasic/index.php:108: addtolog($course>id, 'chat', 'talk', ""view.php?id=$cm>id"", $chat>id, $cm>id);  /mod/chat/view.php:73: addtolog($course>id, 'chat', 'view', ""view.php?id=$cm>id"", $chat>id, $cm>id);",20,train
MDL-40049,Replace add_to_log with an event trigger - mod_choice,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/choice (5 calls)  /mod/choice/report.php:46: addtolog($course>id, ""choice"", ""report"", ""report.php?id=$cm>id"", ""$choice>id"",$cm>id);  /mod/choice/index.php:17: addtolog($course>id, ""choice"", ""view all"", ""index.php?id=$course>id"", """");  /mod/choice/lib.php:296: addtolog($course>id, ""choice"", ""choose again"", ""view.php?id=$cm>id"", $choice>id, $cm>id);  /mod/choice/lib.php:310: addtolog($course>id, ""choice"", ""choose"", ""view.php?id=$cm>id"", $choice>id, $cm>id);  /mod/choice/view.php:79: addtolog($course>id, ""choice"", ""view"", ""view.php?id=$cm>id"", $choice>id, $cm>id);",20,train
MDL-40050,Replace add_to_log with an event trigger - webservices,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    webservices  /webservice/lib.php:74: addtolog(siteid, 'webservice', getstring('tokenauthlog', 'webservice'), '', getstring('invalidtimedtoken', 'webservice'), 0);  /webservice/lib.php:81: addtolog(siteid, 'webservice', getstring('tokenauthlog', 'webservice'), '', getstring('failedtolog', 'webservice') . "": "" . getremoteaddr(), 0);  /webservice/lib.php:145: addtolog(siteid, 'webservice', 'user unconfirmed', '', $user>username);  /webservice/lib.php:151: addtolog(siteid, 'webservice', 'user suspended', '', $user>username);  /webservice/lib.php:157: addtolog(siteid, 'webservice', 'nologin auth attempt with web service', '', $user>username);  /webservice/lib.php:166: addtolog(siteid, 'webservice', 'expired password', '', $user>username);  /webservice/lib.php:850: addtolog(siteid, 'webservice', getstring('simpleauthlog', 'webservice'), '' , getstring('failedtolog', 'webservice')."": "".$this>username.""/"".$this>password.""  "".getremoteaddr() , 0);  /webservice/lib.php:870: addtolog(siteid, '', '', '', getstring('wsaccessuserdeleted', 'webservice', $user>username) . ""  "".getremoteaddr(), 0, $user>id);  /webservice/lib.php:876: addtolog(siteid, '', '', '', getstring('wsaccessuserunconfirmed', 'webservice', $user>username) . ""  "".getremoteaddr(), 0, $user>id);  /webservice/lib.php:882: addtolog(siteid, '', '', '', getstring('wsaccessusersuspended', 'webservice', $user>username) . ""  "".getremoteaddr(), 0, $user>id);  /webservice/lib.php:895: addtolog(siteid, '', '', '', getstring('wsaccessuserexpired', 'webservice', $user>username) . ""  "".getremoteaddr(), 0, $user>id);  /webservice/lib.php:902: addtolog(siteid, '', '', '', getstring('wsaccessusernologin', 'webservice', $user>username) . ""  "".getremoteaddr(), 0, $user>id);  /webservice/lib.php:929: addtolog(siteid, 'webservice', getstring('tokenauthlog', 'webservice'), '' , getstring('failedtolog', 'webservice')."": "".$this>token. ""  "".getremoteaddr() , 0);  /webservice/lib.php:947: addtolog(siteid, 'webservice', getstring('tokenauthlog', 'webservice'), '' , getstring('failedtolog', 'webservice')."": "".getremoteaddr() , 0);  /webservice/lib.php:1061: addtolog(siteid, 'webservice', '', '' , $this>zendclass."" "".getremoteaddr() , 0, $this>userid);  /webservice/lib.php:1522: addtolog(siteid, 'webservice', $this>functionname, '' , getremoteaddr() , 0, $this>userid);    /admin/webservice/service.php:61: addtolog(siteid, 'webservice', 'delete', $returnurl, getstring('deleteservice', 'webservice', $service));  /admin/webservice/service.php:78: addtolog(siteid, 'webservice', 'add', $returnurl, getstring('addservice', 'webservice', $servicedata));  /admin/webservice/service.php:88: addtolog(siteid, 'webservice', 'edit', $returnurl, getstring('editservice', 'webservice', $servicedata));  /admin/webservice/serviceusers.php:60: addtolog(siteid, 'core', 'assign', $cfg>admin . '/webservice/serviceusers.php?id='  /admin/webservice/serviceusers.php:74: addtolog(siteid, 'core', 'assign', $cfg>admin . '/webservice/serviceusers.php?id='    webservice (login)  /login/token.php:164: addtolog(siteid, 'webservice', 'automatically create user token', '' , 'user id: ' . $user>id);  /login/token.php:174: addto_log(siteid, 'webservice', 'sending requested user token', '' , 'user id: ' . $user>id);",40,train
MDL-40051,Replace add_to_log with an event trigger - misc,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    lib  /lib/uploadlib.php:772: addtolog($courseid, 'upload', 'upload', ((!$nourl) ? substr($server['httpreferer'], 0, 100) : ''), $newfilepath);  /lib/uploadlib.php:786: addtolog(0, 'upload', 'infected', $server['httpreferer'], $oldfilepath, 0, $userid);  /lib/moodlelib.php:5791: addtolog(siteid, 'library', 'mailer', qualifiedme(), 'error: '. $mail >errorinfo);    mnet  /mnet/lib.php:446: addtolog(siteid, 'admin/mnet', 'update', 'admin/mnet/accesscontrol.php',  /mnet/lib.php:455: addtolog(siteid, 'admin/mnet', 'add', 'admin/mnet/accesscontrol.php',    report  /report/questioninstances/index.php:38: addtolog(siteid, ""admin"", ""report questioninstances"", ""report/questioninstances/index.php?qtype=$requestedqtype"", $requestedqtype);    admin/tool  /admin/tool/capability/index.php:95: addto_log(siteid, ""admin"", ""tool capability"", ""tool/capability/index.php"", count($capabilities));",20,train
MDL-40052,Replace add_to_log with an event trigger - course reports,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    course / reports  /report/participation/index.php:66: addtolog($course>id, ""course"", ""report participation"", ""report/participation/index.php?id=$course>id"", $course>id);  /report/log/index.php:118: addtolog($course>id, ""course"", ""report log"", ""report/log/index.php?id=$course>id"", $course>id);  /report/log/graph.php:70: addtolog($course>id, 'course', 'report log', ""report/log/graph.php?user=$user>id&id=$course>id&type=$type&date=$date"", $course>id);  /report/log/user.php:65: addtolog($course>id, 'course', 'report log', ""report/log/user.php?id=$user>id&course=$course>id&mode=$mode"", $course>id);  /report/loglive/index.php:51: addtolog($course>id, 'course', 'report live', ""report/loglive/index.php?id=$course>id"", $course>id);  /report/stats/index.php:70: addtolog($course>id, ""course"", ""report stats"", ""report/stats/index.php?course=$course>id"", $course>id);  /report/stats/graph.php:65: addtolog($course>id, 'course', 'report stats', ""report/stats/graph.php?userid=$userid&id=$course>id&mode=$mode&roleid=$roleid"", $course>id);  /report/stats/user.php:52: addtolog($course>id, 'course', 'report stats', ""report/stats/user.php?id=$user>id&course=$course>id"", $course>id);  /report/outline/index.php:40: addtolog($course>id, 'course', 'report outline', ""report/outline/index.php?id=$course>id"", $course>id);  /report/outline/user.php:56: addtolog($course>id, 'course', 'report outline', ""report/outline/user.php?id=$user>id&course=$course>id&mode=$mode"", $course>id);",20,train
MDL-40053,Replace add_to_log with an event trigger - notes,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    notes   /notes/index.php:64: addtolog($courseid, 'notes', 'view', 'index.php?course='.$courseid.'&amp;user='.$userid, 'view notes');   /notes/lib.php:107: addtolog($note>courseid, 'notes', 'add', $logurl, 'add note');   /notes/lib.php:114: addtolog($note>courseid, 'notes', 'update', $logurl , 'update note');   /notes/lib.php:134: addtolog($note >courseid, 'notes', 'delete', $logurl, 'delete note');",13,train
MDL-40054,Replace add_to_log with an event trigger - mod_lesson,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/lesson (9 calls)  /mod/lesson/index.php:42: addtolog($course>id, ""lesson"", ""view all"", ""index.php?id=$course>id"", """");  /mod/lesson/essay.php:133: addtolog($course>id, 'lesson', 'update grade', ""essay.php?id=$cm>id"", $lesson>name, $cm>id);  /mod/lesson/essay.php:247: addtolog($course>id, 'lesson', 'update email essay grade', ""essay.php?id=$cm>id"", formatstring($pages[$attempt>pageid]>title,true).': '.fullname($users[$attempt>userid]), $cm>id);  /mod/lesson/essay.php:303: addtolog($course>id, 'lesson', 'view grade', ""essay.php?id=$cm>id"", getstring('manualgrading', 'lesson'), $cm>id);  /mod/lesson/highscores.php:149: addtolog($course>id, 'lesson', 'update highscores', ""highscores.php?id=$cm>id"", $name, $cm>id);  /mod/lesson/highscores.php:160: addtolog($course>id, 'lesson', 'view highscores', ""highscores.php?id=$cm>id"", $lesson>name, $cm>id);  /mod/lesson/view.php:182: addtolog($course>id, 'lesson', 'start', 'view.php?id='. $cm>id, $lesson>id, $cm>id);  /mod/lesson/view.php:286: addtolog($page>course>id, 'lesson', 'view', 'view.php?id='. $page>cm>id, $page>id, $page>cm>id);  /mod/lesson/view.php:417: addtolog($course>id, ""lesson"", ""end"", ""view.php?id="".$page>cm>id, ""$lesson>id"", $page>cm >id);  ",40,train
MDL-40055,Replace add_to_log with an event trigger - mod_assign,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/assign (26 calls)  /mod/assign/index.php:35: addtolog($course>id, 'assign', 'view all', 'index.php?id=$course>id', '');  /mod/assign/locallib.php:2416: addtolog($this>getcourse()>id,    investigate this function   /mod/assign/locallib.php:2408: public function addtolog($action = '', $info = '', $url='') {  and these lines:  /mod/assign/feedback/offline/locallib.php:167: $this>assignment>addtolog('grade submission', $this>assignment>formatgradeforlog($grade));  /mod/assign/feedback/offline/locallib.php:195: $this>assignment>addtolog('save grading feedback', $logdesc);  /mod/assign/locallib.php:2110: $this>addtolog('view submission', $logmessage);  /mod/assign/locallib.php:2133: $this>addtolog('view feedback', $logmessage);  /mod/assign/locallib.php:2392: $this>addtolog('download all submissions', getstring('downloadall', 'assign'));  /mod/assign/locallib.php:2810: $this>addtolog('view grading form', $msg);  /mod/assign/locallib.php:2846: $this>addtolog('view', getstring('viewrevealidentitiesconfirm', 'assign'));  /mod/assign/locallib.php:3059: $this>addtolog('view submission grading table', $logmessage);  /mod/assign/locallib.php:3146: $this>addtolog('view submit assignment form', getstring('viewownsubmissionform', 'assign'));  /mod/assign/locallib.php:3367: $this>addtolog('view batch set marking workflow state', getstring('viewbatchsetmarkingworkflowstate', 'assign'));  /mod/assign/locallib.php:3428: $this>addtolog('view batch set marker allocation', getstring('viewbatchmarkingallocation', 'assign'));  /mod/assign/locallib.php:3481: $this>addtolog('view confirm submit assignment form', $logmessage);  /mod/assign/locallib.php:3828: $this>addtolog('view', getstring('viewownsubmissionstatus', 'assign'));  /mod/assign/locallib.php:4493: $this>addtolog('submission statement accepted', $logmessage);  /mod/assign/locallib.php:4495: $this>addtolog('submit for grading', $this>formatsubmissionforlog($submission));  /mod/assign/locallib.php:4529: $this>addtolog('grant extension', $userid);  /mod/assign/locallib.php:4762: $this>addtolog('grade submission', $this>formatgradeforlog($grade));  /mod/assign/locallib.php:4811: $this>addtolog('reveal identities', getstring('revealidentities', 'assign'));  /mod/assign/locallib.php:4999: $this>addtolog('submissioncopied', $this>formatsubmissionforlog($submission));  /mod/assign/locallib.php:5105: $this>addtolog('submission statement accepted', $logmessage);  /mod/assign/locallib.php:5107: $this>addtolog('submit', $this>formatsubmissionforlog($submission));  /mod/assign/locallib.php:5613: $this>addtolog('revert submission to draft', $logmessage);  /mod/assign/locallib.php:5652: $this>addtolog('lock submission', $logmessage);  /mod/assign/locallib.php:5692: $this>addtolog('set marking workflow state', $message);  /mod/assign/locallib.php:5734: $this>addtolog('set marking allocation', $message);  /mod/assign/locallib.php:5774: $this>addtolog('unlock submission', $logmessage);  /mod/assign/locallib.php:5831: $this>addtolog('grade submission', $this>formatgradeforlog($grade));  ",40,train
MDL-40056,Replace add_to_log with an event trigger - mod_scorm,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/scorm (11 calls)  /mod/scorm/loadsco.php:159: addtolog($course>id, 'scorm', 'launch', 'view.php?id='.$cm>id, $result, $cm>id);  /mod/scorm/report.php:62: addtolog($course>id, 'scorm', 'report', 'report.php?id='.$cm>id, $scorm>id, $cm>id);  /mod/scorm/index.php:35: addtolog($course>id, ""scorm"", ""view all"", ""index.php?id=$course>id"", """");  /mod/scorm/report/objectives/report.php:53: addtolog($course>id, 'scorm', 'delete attempts', 'report.php?id=' . $cm>id, implode("","", $attemptids), $cm>id);  /mod/scorm/report/basic/report.php:46: addtolog($course>id, 'scorm', 'delete attempts', 'report.php?id=' . $cm>id, implode("","", $attemptids), $cm>id);  /mod/scorm/report/interactions/report.php:47: addtolog($course>id, 'scorm', 'delete attempts', 'report.php?id=' . $cm>id, implode("","", $attemptids), $cm>id);  /mod/scorm/userreport.php:70: addtolog($course>id, 'scorm', 'userreport', 'userreport.php?id='.$cm>id, $scorm>id, $cm>id);  /mod/scorm/player.php:160: addtolog($course>id, 'scorm', 'view', ""player.php?cm=$cm>id&scoid=$sco>id"", ""$scorm>id"", $cm>id);  /mod/scorm/view.php:107: addtolog($course>id, 'scorm', 'preview', 'view.php?id='.$cm>id, ""$scorm>id"", $cm>id);  report/userreportinteractions.php:addtolog($course>id, 'scorm', 'userreportinteractions', 'userreportinteractions.php?id='.$cm>id, $scorm>id, $cm>id)  report/userreporttracks.php:addtolog($course>id, 'scorm', 'userreporttracks', 'userreporttracks.php?id='.$id, $scorm>id, $id);",40,train
MDL-40057,Replace add_to_log with an event trigger - mod_assignment,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/assignment (17 calls)  /mod/assignment/index.php:16: addtolog($course>id, ""assignment"", ""view all"", ""index.php?id=$course>id"", """");  /mod/assignment/type/uploadsingle/assignment.class.php:68: addtolog($this>course>id, ""assignment"", ""view"", ""view.php?id="", $this>assignment>id, $this>cm>id);  /mod/assignment/type/uploadsingle/assignment.class.php:239: addtolog($this>course>id, 'assignment', 'upload', 'view.php?a='.$this>assignment>id, $this>assignment>id, $this>cm>id);  /mod/assignment/type/upload/assignment.class.php:49: addtolog($this>course>id, 'assignment', 'view', ""view.php?id="", $this>assignment>id, $this>cm>id);  /mod/assignment/type/upload/assignment.class.php:449: addtolog($this>course>id, 'assignment', 'upload', 'view.php?a='.$this>assignment>id, $this>assignment>id, $this>cm>id);  /mod/assignment/type/upload/assignment.class.php:515: addtolog($this>course>id, 'assignment', 'upload',  /mod/assignment/type/upload/assignment.class.php:636: addtolog($this>course>id, 'assignment', 'upload', /todo: add finalize action to log  /mod/assignment/type/upload/assignment.class.php:676: addtolog($this>course>id, 'assignment', 'upload', /todo: add finalize action to log  /mod/assignment/type/upload/assignment.class.php:704: addtolog($this>course>id, 'assignment', 'view submission', 'submissions.php?id='.$this>cm>id.'&userid='.$userid.'&mode='.$mode.'&offset='.$offset, $this>assignment>id, $this>cm>id);  /mod/assignment/type/upload/assignment.class.php:820: addtolog($this>course>id, 'assignment', 'upload', /todo: add delete action to log  /mod/assignment/type/online/assignment.class.php:78: addtolog($this>course>id, 'assignment', 'upload', 'view.php?a='.$this>assignment>id, $this>assignment>id, $this>cm>id);  /mod/assignment/type/online/assignment.class.php:86: addtolog($this>course>id, ""assignment"", ""view"", ""view.php?id="", $this>assignment>id, $this>cm>id);  /mod/assignment/type/offline/assignment.class.php:96: addtolog($this>course>id, 'assignment', 'update grades',  /mod/assignment/lib.php:159: addtolog($this>course>id, ""assignment"", ""view"", ""view.php?id="",  /mod/assignment/lib.php:777: addtolog($this>course>id, 'assignment', 'update grades',  /mod/assignment/lib.php:1248: addtolog($course>id, 'assignment', 'view submission', 'submissions.php?id='.$this>cm>id, $this>assignment>id, $this>cm>id);  /mod/assignment/lib.php:1795: addtolog($this>course >id, 'assignment', 'update grades',",40,train
MDL-40058,Replace add_to_log with an event trigger - mod_wiki,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/wiki (17 calls)  /mod/wiki/overridelocks.php:80: addtolog($course>id, ""wiki"", ""overridelocks"", ""view.php?pageid="".$pageid, $pageid, $cm>id);  /mod/wiki/restoreversion.php:78: addtolog($course>id, ""wiki"", ""restore"", ""view.php?pageid="".$pageid, $pageid, $cm>id);  /mod/wiki/history.php:64: addtolog($course>id, 'wiki', 'history', ""history.php?pageid="".$pageid, $pageid, $cm>id);  /mod/wiki/admin.php:62: addtolog($course>id, ""wiki"", ""admin"", ""admin.php?pageid="".$page>id, $page>id, $cm>id);  /mod/wiki/map.php:61: addtolog($course>id, ""wiki"", ""map"", ""map.php?pageid="".$pageid, $pageid, $cm>id);  /mod/wiki/index.php:48: addtolog($course>id, 'wiki', 'view', ""index.php?id="".$id, """");  /mod/wiki/diff.php:76: addtolog($course>id, ""wiki"", ""diff"", ""diff.php?pageid="".$pageid.""&comparewith="".$comparewith.""&compare="".$compare, $pageid, $cm>id);  /mod/wiki/create.php:110: addtolog($course>id, 'wiki', 'add page', ""view.php?pageid="".$newpageid, $newpageid, $cm>id);  /mod/wiki/create.php:117: addtolog($course>id, 'wiki', 'add page', ""view.php?pageid="".$newpageid, $newpageid, $cm>id);  /mod/wiki/edit.php:88: addtolog($course>id, 'wiki', 'edit', ""view.php?pageid="".$pageid, $pageid, $cm>id);  /mod/wiki/viewversion.php:68: addtolog($course>id, ""wiki"", ""history"", ""viewversion.php?pageid="".$pageid.""&versionid="".$versionid, $pageid, $cm>id);  /mod/wiki/instancecomments.php:102: addtolog($course>id, 'wiki', 'comment', ""comments.php?pageid="".$pageid, $pageid, $cm>id);  /mod/wiki/view.php:292: addtolog($course>id, 'wiki', 'view', ""view.php?pageid="".$pageid, $pageid, $cm>id);  /mod/wiki/view.php:294: addtolog($course>id, 'wiki', 'view', ""view.php?id="".$id, $id, $cm>id);  /mod/wiki/view.php:296: addtolog($course>id, 'wiki', 'view', ""view.php?wid="".$wid.""&title="".$title, $wid, $cm>id);  /mod/wiki/prettyview.php:62: addtolog($course>id, ""wiki"", ""view"", ""prettyview.php?pageid="".$pageid, $pageid, $cm>id);  /mod/wiki/comments.php:62: addtolog($course>id, 'wiki', 'comments', ""comments.php?pageid="".$pageid, $pageid, $cm >id);  ",40,train
MDL-40059,Replace add_to_log with an event trigger - mod_glossary,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/glossary (13 calls)  /mod/glossary/deleteentry.php:116: addtolog($course>id, ""glossary"", ""delete entry"", ""view.php?id=$cm>id&amp;mode=$prevmode&amp;hook=$hook"", $entry>id,$cm>id);  /mod/glossary/index.php:23: addtolog($course>id, ""glossary"", ""view all"", ""index.php?id=$course>id"", """");  /mod/glossary/import.php:168: addtolog($course>id, ""course"", ""add mod"",  /mod/glossary/import.php:171: addtolog($course>id, $mod>modulename, ""add"",  /mod/glossary/showentry.php:64: addtolog($entry>courseid, 'glossary', 'view entry', ""showentry.php?eid=$entry>id"", $entry>id, $entry>cmid);  /mod/glossary/showentryajax.php:80: addtolog($entry>courseid, 'glossary', 'view entry', ""showentry.php?eid=$entry>id"", $entry>id, $entry>cmid);  /mod/glossary/edit.php:129: addtolog($course>id, ""glossary"", ""add entry"",  /mod/glossary/edit.php:135: addtolog($course>id, ""glossary"", ""update entry"",  /mod/glossary/editcategories.php:106: addtolog($course>id, ""glossary"", ""edit category"", ""editcategories.php?id=$cm>id"", $hook,$cm>id);  /mod/glossary/editcategories.php:127: addtolog($course>id, ""glossary"", ""delete category"", ""editcategories.php?id=$cm>id"", $hook,$cm>id);  /mod/glossary/editcategories.php:191: addtolog($course>id, ""glossary"", ""add category"", ""editcategories.php?id=$cm>id"", $cat>id,$cm>id);  /mod/glossary/approve.php:37: addtolog($course>id, ""glossary"", ""approve entry"", ""showentry.php?id=$cm>id&amp;eid=$eid"", ""$eid"", $cm>id);  /mod/glossary/view.php:127: addto_log($course>id, ""glossary"", ""view"", ""view.php?id=$cm>id&amp;tab=$tab"", $glossary>id, $cm>id);  ",40,train
MDL-40060,Replace add_to_log with an event trigger - mod_book,"replace the addtolog calls for the following area, with a call to the getlegacylogdata function in the event class.    mod/book (17 calls)  /mod/book/show.php:67: addtolog($course>id, 'course', 'update mod', '../mod/book/view.php?id='.$cm>id, 'book '.$book>id);  /mod/book/show.php:68: addtolog($course>id, 'book', 'update', 'view.php?id='.$cm>id, $book>id, $cm>id);  /mod/book/tool/exportimscp/index.php:46: addtolog($course>id, 'book', 'exportimscp', 'tool/exportimscp/index.php?id='.$cm>id, $book>id, $cm>id);  /mod/book/tool/importhtml/locallib.php:87: addtolog($book>course, 'book', 'add chapter', 'view.php?id='.$context>instanceid.'&chapterid='.$chapter>id, $chapter>id, $context>instanceid);  /mod/book/tool/importhtml/locallib.php:151: addtolog($book>course, 'course', 'update mod', '../mod/book/view.php?id='.$context>instanceid, 'book '.$book>id);  /mod/book/tool/print/index.php:80: addtolog($course>id, 'book', 'print chapter', 'tool/print/index.php?id='.$cm>id.'&chapterid='.$chapter>id, $chapter>id, $cm>id);  /mod/book/tool/print/index.php:123: addtolog($course>id, 'book', 'print', 'tool/print/index.php?id='.$cm>id, $book>id, $cm>id);  /mod/book/index.php:51: addtolog($course>id, 'book', 'view all', 'index.php?id='.$course>id, '');  /mod/book/delete.php:71: addtolog($course>id, 'course', 'update mod', '../mod/book/view.php?id='.$cm>id, 'book '.$book>id);  /mod/book/delete.php:72: addtolog($course>id, 'book', 'update', 'view.php?id='.$cm>id, $book>id, $cm>id);  /mod/book/edit.php:78: addtolog($course>id, 'course', 'update mod', '../mod/book/view.php?id='.$cm>id, 'book '.$book>id);  /mod/book/edit.php:79: addtolog($course>id, 'book', 'update chapter', 'view.php?id='.$cm>id.'&chapterid='.$data>id, $data>id, $cm>id);  /mod/book/edit.php:104: addtolog($course>id, 'course', 'update mod', '../mod/book/view.php?id='.$cm>id, 'book '.$book>id);  /mod/book/edit.php:105: addtolog($course>id, 'book', 'add chapter', 'view.php?id='.$cm>id.'&chapterid='.$data>id, $data>id, $cm>id);  /mod/book/move.php:180: addtolog($course>id, 'course', 'update mod', '../mod/book/view.php?id='.$cm>id, 'book '.$book>id);  /mod/book/move.php:181: addtolog($course>id, 'book', 'update', 'view.php?id='.$cm>id, $book>id, $cm>id);  /mod/book/view.php:78: addtolog($course>id, 'book', 'view', 'view.php?id='.$cm>id, $book>id, $cm>id);  /mod/book/view.php:113: addtolog($course>id, 'book', 'view chapter', 'view.php?id='.$cm>id.'&amp;chapterid='.$chapter>id, $chapter>id, $cm >id);  ",40,train
