issuekey,title,description,storypoint,split_mark
STUDIO-2628,Transactional endpoints are missing the NOT_SUPPORTED action,"as part of the implementation of the new transactional element we need to add an action to the transactional endpoints.     when configuring a transaction in the followed endpoints: jms, jdbc and vm. an action called ""not supported"" should be displayed in the drop down list. when this action is selected the followed attribute should be added to the xml: action=""not_supported"".     ",3,train
STUDIO-2636,Documentation generation doesn't work when Flow name contains strange characters,"for example if the flow name is: ""flow that does this (and also this)"" the generated doc links are not working. even if there was a component in that flow that has documentation, it is not displayed anywhere.  ",5,train
STUDIO-2638,No universal way to make comments across GUI and XML,"this jira is a bit unusual..    the problem i find is that because i am limited on the comments i can make on the studio canvas on message processors (name:doc) i end up also writing comments in the xml, this spreading out of comments to describe what the application is doing can be confusing.. i believe we need to come up with a strategy and common way of making comments, this could potentially be addressed by : http:/ 2550    what i like about making notes in the xml is that i can view all the notes without having to click into components or hovering my mouse over them in the gui.... i would probably use the description attribute to give detailed description of what the message processor does and then i would like to sometimes be able to put a 1/2 line brief description of what it does somewhere on the canvas. because doc:name attribute does not do text wrap and descriptions over a few words make the canvas look messy and forces message processors to spread out this is not a good way of labelling..      sorry for this jira.",34,train
STUDIO-2639,Export to DOCs brings an NPE if you clic when no project is opened,steps to reproduce:     1. open studio in a new workspace   2. close the welcome screen and then clic in the export to doc button     issue: the followed npe appears in the error log:       java.lang.nullpointerexception    org.mule.tooling.studoc.dialogs.muledocumentationexportdialog.open(muledocumentationexportdialog.java:234)    org.mule.tooling.studoc.handlers.exportstudiodocumentationhandler.execute(exportstudiodocumentationhandler.java:71)    org.eclipse.ui.internal.handlers.handlerproxy.execute(handlerproxy.java:290)    org.eclipse.core.commands.command.executewithchecks(command.java:499)    org.eclipse.core.commands.parameterizedcommand.executewithchecks(parameterizedcommand.java:508)    org.eclipse.ui.internal.handlers.handlerservice.executecommand(handlerservice.java:169)    org.eclipse.ui.internal.handlers.slavehandlerservice.executecommand(slavehandlerservice.java:241)    org.eclipse.ui.menus.commandcontributionitem.handlewidgetselection(commandcontributionitem.java:829)    org.eclipse.ui.menus.commandcontributionitem.access$19(commandcontributionitem.java:815)    org.eclipse.ui.menus.commandcontributionitem$5.handleevent(commandcontributionitem.java:805)    org.eclipse.swt.widgets.eventtable.sendevent(eventtable.java:84)    org.eclipse.swt.widgets.display.sendevent(display.java:4134)    org.eclipse.swt.widgets.widget.sendevent(widget.java:1458)    org.eclipse.swt.widgets.widget.sendevent(widget.java:1481)    org.eclipse.swt.widgets.widget.sendevent(widget.java:1466)    org.eclipse.swt.widgets.widget.notifylisteners(widget.java:1271)    org.eclipse.swt.widgets.display.rundeferredevents(display.java:3980)    org.eclipse.swt.widgets.display.readanddispatch(display.java:3619)    org.eclipse.ui.internal.workbench.runeventloop(workbench.java:2701)    org.eclipse.ui.internal.workbench.runui(workbench.java:2665)    org.eclipse.ui.internal.workbench.access$4(workbench.java:2499)    org.eclipse.ui.internal.workbench$7.run(workbench.java:679)    org.eclipse.core.databinding.observable.realm.runwithdefault(realm.java:332)    org.eclipse.ui.internal.workbench.createandrunworkbench(workbench.java:668)    org.eclipse.ui.platformui.createandrunworkbench(platformui.java:149)    org.eclipse.ui.internal.ide.application.ideapplication.start(ideapplication.java:124)    org.eclipse.equinox.internal.app.eclipseapphandle.run(eclipseapphandle.java:196)    org.eclipse.core.runtime.internal.adaptor.eclipseapplauncher.runapplication(eclipseapplauncher.java:110)    org.eclipse.core.runtime.internal.adaptor.eclipseapplauncher.start(eclipseapplauncher.java:79)    org.eclipse.core.runtime.adaptor.eclipsestarter.run(eclipsestarter.java:353)    org.eclipse.core.runtime.adaptor.eclipsestarter.run(eclipsestarter.java:180)    sun.reflect.nativemethodaccessorimpl.invoke0(native method)    sun.reflect.nativemethodaccessorimpl.invoke(nativemethodaccessorimpl.java:39)    sun.reflect.delegatingmethodaccessorimpl.invoke(delegatingmethodaccessorimpl.java:25)    java.lang.reflect.method.invoke(method.java:597)    org.eclipse.equinox.launcher.main.invokeframework(main.java:629)    org.eclipse.equinox.launcher.main.basicrun(main.java:584)    org.eclipse.equinox.launcher.main.run(main.java:1438)  ,1,train
STUDIO-2643,Studio deployer needs to support classloader override,"we're trying to use studio for a project that uses a cloud connector with a dependency to jettison that requires classloading override as described in this page: http:/    so, i edited the mule deploy.properties file and added this:    loader.override=org.codehaus.jettison,org.springframework.batch,com.thoughtworks.xstream    this is ignored by the current deployer. i built the app using maven and deployed it manually on mule. the mule deployer did pay attention to the flag and the application deployed fine.    we need support for this on studio asap or we'll be forced to tell a client to stop using it.",5,train
STUDIO-2655,Lossing enpoint reference to a global endpoint across different flow files,"how to re crecreate:   (1) create global endpoints (i.e. file:endpoint)in a dedicated flow file to store all global components.   (2) then reference the global endpoints across from separate flow files.  (3) complete the flow and test it to make sure it is working.   (4) using the graphical editor(message flow tab) to edit the display name of each node.  at this point all the references will be removed, the flow will be broken.     the explanation:     we are trying to introduce the test driven development using the functionaltest.    for this, we need to put all the endpoints together with their connectors to a separate dedicated flow file. then in the src/test/resources, we create a test flow file that contains the corresponding endpoints (with the same name) that will replace the real endpoints in the functional test.   however, the mulestudio fail to recognise the global endpoints ferenced from across the separate flow file. even worse, it keeps removing them while it is perfectlu legal in terms of mule.    suggestion of fix:     option 1:    able to recognise the global endpoints across different flow files    option 2:   just ignore the attributes and values it does not understand and put a warning sign instead of removing them. this may be preferable since mulestudio may not understand all the added feature of the mule components...   for example, messagepropertiestransformer has the scope attribute, this will be removed by the mulestudio because it does not understand it.    also it will be nice not to try to create mflow files for the files in src/test/resources, so that it will not complain about the uniqueue reference etc.... i know this should be another jira ticket :)                  ",5,train
STUDIO-2662,Resize DM new input argument dialog so the expression field is visible,/,3,train
STUDIO-2666,Validation error when refering to a global EJB,"when defining a global ejb like this:     /   /     /java.naming.factory.url.pkgs = org.jboss.ejb.client.naming/   /  /     and referencing it from a component, like the following:     /   /  /     studio marks the bean attribute of the springobject element as an error, saying:  reference to unknown global element:testservicebean    however this configuration is valid, and the application runs without problems.  ",8,train
STUDIO-2671,Studio 3.4 refers to Mule 3.2 schemas in the XML catalog,see the attached screen shot to grok the issue.,5,train
STUDIO-2672,Automatically add schemas to the XML catalog for referenced libraries,"one can add mule modules to the referenced libraries either manually or with maven. not all these modules are devkit built.    it would be great if studio could scan the jars, recognize the mule modules and add entries to the xml catalog (for both versioned and current schema locations).    that would enable xml code completion for anything users could add to their project, giving them a good user experience for the case the added module doesn't have support for the visual flow editor.  ",21,train
STUDIO-2673,Contribution sources points to non existent jar,here's a sample plugin.xml    /    mulemoduleservicesource1.0snapshot src.jar which doesn't exist between devkit's generated update site. either devkit has a bug or studio is taking the sources from the wrong place,5,train
STUDIO-2678,Create error when XML is invalid,"when saving an invalid configuration xml, an error message pops up that explains what the error is and at what line number it is located.    this error isn't reported in the eclipse problems view nor it is marked by red marker in the xml editor. it would help if those could be done.",8,train
STUDIO-2680,Consider enabling search for task tags by default,"by default, task tags is not enabled in general>editors>structured test editors>task tags.    activating it by default would provide task tags support in xml configuration files.",3,train
STUDIO-2682,XML matching tag highlighting does not work,"even though ""matching tag"" is enabled in general>editor>text editors>annotation, the matching tag (for ex. / when positioned on /) doesn't get highlighted.",5,train
STUDIO-2685,ALL mflows are deleted when modifying the buildpath,"take any project, go to the build path options and make whatever modification, such as adding items to the classpath.    after you click ok, the .classpath file is rewriten and all mflows are deleted from the filesystem. you can actually see the delete operation if you go git status.    i've verified this in both studio 3.3.2 and 3.3.4.m3",8,train
STUDIO-2686,<set-variable> and <flow-ref> should have their doc:name attributes default to more relevant values,"right now by default when you add tags such as / or / their doc:name attributes default to things like variable or flow reference.    unless the user provides something specific, they should default to something more representative of the processor.    for example, in case of the     in case of the flowref, it should have the name of the flow you're referencing   in case of setvariable or set property, it could be something like /    in case of the foreach it could have the collection expression  and so forth...    this should work if i'm creating the processor using the visual view but also if i'm just coding like a champ on the xml view.",8,train
STUDIO-2693,Error database connector name needs to be unique,"studio complaining with both database connectors and database source that the name needs to be unique when there is only one connector, so it is unique.    this may be happening with other endpoints but i have only seen it with database elements.",5,train
STUDIO-2694,Classes from included java build path projects not available at runtime,step to reproduce:     download the attached projects and import them into studio   edit the build path of the mule project and add the test dependency project as a required project    run the flow    this will trigger the exception: caused by: java.lang.classnotfoundexception: com.mulesoft.support.sarasa    the same usecase works in studio 1.3.1,13,train
STUDIO-2700,Datamapper dependencies are not added to the studio generated pom,when trying to run tests with maven using the studio generated pom file i run into the following issues:    invalid content was found starting with element 'datamapper:config'    then i add this:    /        /com.mulesoft.muleesb.modules/        /mulemoduledatamapper/        /$/        /provided/      /    and run into this:     error creating bean with name '(inner bean)': invocation of init method failed; nested exception is java.lang.noclassdeffounderror: org/mule/module/reboot/eemulecontainerbootstrap (org.mule.api.lifecycle.initialisationexception),5,train
STUDIO-2706,Object builder should work with static meta-data," as a studio user, i would like to be able to use the object builder with static metadata ",13,train
STUDIO-2716,Mule Debugger and Java Debugger collide,"when debugging a mule flow ctrlshifti opens up a mule evaluation window that allows you to test mule expression. this is all fine.    however, when debugging a java transformer, the same shortcut should open the java evaluation window as in regular eclipse. what happens is that the mule debugger inspection tool opens instead.    studio should intercept all debugger related shortcuts and route them to the java/mule debugger accordingly depending on the context",3,train
STUDIO-2718,flow ref editor should be alpha sorted and allow filtering,"when editing a flow ref, the select box that list the available flows is not alpha sorted.     a filter textbox above it would also be extremely helpful",3,train
STUDIO-2720,Support for referencing external resources,"i've imported a project build with maven into studio.  the project includes (in the project pom, as one of it's dependencies) a module with some particular flows and other resources such as spring beans or connectors.    in the project's pom:          /              /org.mule.modules.modulename/              /moduleartefact/              /moduleversion/          /    inside the module (some examples):          .          .          .   /    /   /          .          .          .    /    /   /          .          .          .   /    /    /    /    /   /          .          .          .      once imported the project to studio, although the module's jar has been referenced into the referenced libraries, the resources are not been validated when trying to acces them inside the project.",13,train
STUDIO-2721,"When publishing to application repository, application name accepts characters which are not allowed by MMC and action fails","how to reproduce:    ) build an application which includes a flow that contains a space in its name (eg. spell checker from http:/    ) publish to application repository from studio interface, notice that the suggested application name contains a space (make sure it does to reproduce this issue)      expected behavior:    application is deployed      current behavior:    a message reading 'could not deploy to domain. http/1.1 400 bad request' is displayed, with no further explanation on how to correct the problem      note: you can see which characters are disallowed if you manually try to add an application to the repository from the mmc console (currently they appear to be \/ ""?/|+'  space and some others, please check with current version)      suggested change: validate from the ui that the name given to the application abides by the restrictions, and suggest a different name (maybe with the same rules used to determine the project name, so it would be spell_checker instead of spell checker for the basic tutorial example)    ",2,train
STUDIO-2733,Cloud Connectors are missing from plugin,"these cloud connectors are missing from the plugin:     twitter  twilio  sfdc  mongo  magento  cmis    the result is i get an exception along the lines of:    org.xml.sax.saxparseexception: schema_reference.4: failed to read schema document 'http:/ sfdc.xsd', because 1) could not find the document; 2) the document could not be read; 3) the root element of the document is not /.",5,train
STUDIO-2737,Setting the serviceClass attribute in a SOAP message processor (JAX-WS Service) produces garbage text,"setting the soap service class attribute through the mule studio interface produces garbage data:    /    to reproduce:    1) drag and drop a soap message processor  2) make sure that ""operation"" is set to ""jaxws service"".  3) attempt to set a service class",5,train
STUDIO-2742,Endpoint exchange-pattern is automatically set to one-way after explicity stating it should be request-response,"endpoint exchange patterns are set to ""oneway"" when adding a new endpoint to an existing flow or changing the properties of other scopes, endpoints or message processors.    to reproduce:    1) create a new flow  2) add any endpoint which defaults to oneway (such as vm or jms)  3) set this endpoint's exchange pattern to ""requestresponse"".  4) close the project  5) reopen the project and the xml file.  6) add an endpoint after the one mentioned in step 2.  7) save.  8) the endpoint mentioned in step 2 should now have it's exchangepattern changed to ""oneway"".",8,train
STUDIO-2748,"In New Project wizard, New Mule Flow dialog doesn't replace whitespaces in the project name with underscores for the flow filename","steps to reproduce:    1. goto file > new > other  2. select mule project and click on ""next >""  3. type in the name field ""ajax spell checker"" and click on ""next >""    the new mule flow dialog has the file name field set to the project name but it doesn't replace the whitespaces with underscores.",3,train
STUDIO-2751,Cannot use transaction ee:xa-transactional or ee:multi-transactional from a test case,"getting the following error in the console when trying to run a test case that uses ee:xatransactional or ee:multitransactional:    error 20130213 13:24:53,863 [thread 1] com.mulesource.licm.impl.truelicensehelper: couldn't validate license key!",8,train
STUDIO-2753,ALL processor ignores news processors in certain situations,"steps to reproduce:    1. drag the all processor to a flow in the drawing area  2. add a processor to the all  3. add a processor to the all in a seperate path  4. goto the configuration xml tab  5. goto the message flow tab  6. add another processor to the first path  7. switch to the configuration xml tab    the processor in step 6 isn't shown in the xml. switching back to the message flow tab doesn't show the processor neither, that is, the change in step 6 is lost.    note that if i save instead of doing step 7, i get an error dialog telling me that studio failed to save.",8,train
STUDIO-2756,Export can't handle jar files when not in workspace,"i have a project that has a jar file in a lib directory (more precisely, the mysql driver).    the project is located in /users/marianogonzalez/documents/source/myproject.     if i try to export the project to mule or upload it to cloudhub, i get an error saying that it can't find /users/marianogonzalez/mulestudio/workspace/myproject/lib/mysql.jar    ",5,train
STUDIO-2757,Run history ,when in your workspace you have more that one project you use to run several of them.  as a result you start getting a history in the run/debug button of the ide with the last app run.    in eclipse when you close a project the apps related to that project get deleted from the button history so as not to confuse the user.    in studio even though you close the project the run history doesn't get clean.  ,3,train
STUDIO-2774,Should not display confirmation dialogue upon successful retrieval of meta-data. ,"once meta data is successfully retrieved, we should not display a success dialogue. dialogue should only be shown on failure.",1,train
STUDIO-2773,ObjectBuilder usability improvements, values left as empty in the object builder should not showup in the xml.  object builder reference column usability.  we can't get rid of the reference column alltogether.   object builder structure should look like dm (and reuse dm ui if possible)   ,13,train
STUDIO-2772,"DataMapper should not show meta-data objects as KV pairs, but as an Object ","when a data structure contains xmlgregoriancalendar, its type representation should not require the explicit definition of a factory in studio (this should happen automatically).  furthermore, xmlgregoriancalendar should be automatically mappable to date in dm. ",5,train
STUDIO-2783,XMLGregorianCalendar should be automatically mappable and Date->XMLGregorialCalendar mappings should be possible with simple mapping. ,"when a data structure contains xmlgregoriancalendar, its type representation should not require the explicit definition of a factory in studio (this should happen automatically).  furthermore, xmlgregoriancalendar should be automatically mappable to date in dm. ",13,train
STUDIO-2833,Remove archived examples from Studio, packaged examples should be modified as per the following plan: https:/docs.google.com/a/mulesoft.com/spreadsheet/ccc?key=0arwrjmcfhowwddncdnjyeldhcdi5m0dyatrswuwxd2c#gid=2     this requires the following additional work:       creation of the two new identified examples.       modification of target examples to use latest 3.4 features. beyond specifics identified on spreadsheet this includes adding instudio documentation for all examples.      modification of documentation for target examples.      removal of examples tagged as archive from studio.      modification of docs to reflect an archived examples section.       placement of all examples in git and tagging as active versus archived.      from the esb stand alone distribution point of view: remove all examples except the new hello world and existing loan broker.,2,train
STUDIO-2777,Remove examples marked as Archive from Studio, packaged examples should be modified as per the following plan: https:/docs.google.com/a/mulesoft.com/spreadsheet/ccc?key=0arwrjmcfhowwddncdnjyeldhcdi5m0dyatrswuwxd2c#gid=2   this requires the following additional work:      creation of the two new identified examples.      modification of target examples to use latest 3.4 features. beyond specifics identified on spreadsheet this includes adding instudio documentation for all examples.     modification of documentation for target examples.     removal of examples tagged as archive from studio.     modification of docs to reflect an archived examples section.      placement of all examples in git and tagging as active versus archived.     from the esb stand alone distribution point of view: remove all examples except the new hello world and existing loan broker.,2,train
STUDIO-2841,Place all examples in GIT, packaged examples should be modified as per the following plan: https:/docs.google.com/a/mulesoft.com/spreadsheet/ccc?key=0arwrjmcfhowwddncdnjyeldhcdi5m0dyatrswuwxd2c#gid=2     this requires the following additional work:       creation of the two new identified examples.       modification of target examples to use latest 3.4 features. beyond specifics identified on spreadsheet this includes adding instudio documentation for all examples.      modification of documentation for target examples.      removal of examples tagged as archive from studio.      modification of docs to reflect an archived examples section.       placement of all examples in git and tagging as active versus archived.      from the esb stand alone distribution point of view: remove all examples except the new hello world and existing loan broker.,3,train
STUDIO-2760,Updating the set of connectors available in the connections explorer,"the list of connectors shown in the connections explorer view is incomplete. the following is a list of connectors which cannot be chosen by the user when they try to add a new connector by clicking the ""plus"" sign in the connections explorer.           ajax   file   http polling   http\https   jetty   quartz   rmi   sap   ssl (tls)   servlet   tcp polling   udp   vm   wmq connector   active mq   mule mq  in addition, the list of cloud connectors is empty.",5,train
STUDIO-2763,Dragging and dropping a Rollback Exception Strategy into a flow messes up the Message Flow canvas,dragging and dropping a rollback exception strategy moves the text but not the whole widget.    steps to reproduce:    1) create a flow scope  2) create a global rollback exception strategy  3) click on the text inside the exception strategy and drag it inside the flow.  bug: the text moves but the exception strategy remains global.  ,5,train
STUDIO-2775,Studio Phase I support for APIkit,rest module spec is: http:/corp.wiki.mulesource.com/display/wp/simplifiedrestservice+creation    studio l&f should be as per the attached mockups. ,13,train
STUDIO-2795,A Rollback Exception Strategy on a flow prevents the generation of documentation for that flow,a rollback exception strategy on a flow prevents the generation of documentation for that flow,5,train
STUDIO-2812,Global endpoint and connector descriptions of certain transports are identical.,"the descriptions of a global endpoint and a connector found in the properties page of certain transports are the same.     as an example, the description of a pop3 connector is as follows:    ""the pop3 endpoint allows mule applications to retrieve email from a pop3 email server ... ""    this happens with:   imap   jetty   pop3   rmi   sftp   servlet    udp",5,train
STUDIO-2817,Excel To JSON template looks for the wrong type of excel spreadsheet,"in the exceltojson template, the file inbound endpoint is looking for a file with the extension "".xlsx"". however, the file in ""src/test/resources"" has the extension "".xls"". the result is that the file is not consumed.",5,train
STUDIO-2820,New JDBC endpoint turns all previous JDBC endpoints to one-way in visual editor,steps to reproduce:      1) import the attached project  2) drag and drop an http endpoint from the palette to create e new flow  3) switch to xml editor and copy the last jdbc endpoint to the clipboard  4) paste the clipboard contents after the http inbound endpoint created in step 2  5) switch to visual editor  6) take a close look at the jdbc endpoints in the previous flows... see the two arrows indicating requestresponse?  7) save the config file in the visual editor.  8) tada! all jdbc endpoints are now oneway!,8,train
STUDIO-2824,Select the sort direction connector queries,"as a studio developer, i want to select a sort field and sort direction for my query (if the connector supports it) so that i can find data in my application that i'm looking for.    acceptance criteria:   i can sort by createddate ascending or descending with salesforce   sorting is not enabled if connector does not support it.  ",5,train
STUDIO-2825,Display and customize generated connector queries,"as a studio developer, i want to see the generated query for my connector and customize it so that i can understand what is going on and can do advanced queries, such as joins.    acceptance criteria:   salesforce soql expressions are displayed   i can edit a soql expression   i can reset a customized soql expression and go back to the generated query and receive a warning if i'm about to do so   i cannot edit any of the items used to generate the query if i have customized the query    the query editor is not displayed if the connector does not support it.",8,train
STUDIO-2827,Mule 3.4 Pairing with Registry,"as a mule user, i would like to configure my mule instance to be paired with my registry account through my registry key so that i may be able to manage my esb instance's endpoints with the registry.     user should be configure the registry key for their registry account within a studio instance. from there on:      the http endpoints of all studio projects, when running within the embedded studio runtime, should be managable with the paired registry instance.     when the application is deployed on a stand alone esb instance, the registry with which the project will be paired will be defined as per the esb pairing configuration and not as per project's studio configuration.    detailed specs described here:    http:/corp.wiki.mulesource.com/display/prodmgmt/registryinteractionandlicensemanagement+support",8,train
STUDIO-2828,Testing - Mule 3.4 Pairing with GA Registry,"as a mule user, i would like to configure my mule instance to be paired with my registry account through my registry key so that i may be able to manage my esb instance's endpoints with the registry.   user should be configure the registry key for their registry account within a studio instance. from there on:    the http endpoints of all studio projects, when running within the embedded studio runtime, should be managable with the paired registry instance.   when the application is deployed on a stand along esb instance, the registry with which the project will be paired will be defined as per the esb pairing configuration and not as per project's studio configuration.  detailed specs described here:  http:/corp.wiki.mulesource.com/display/prodmgmt/registryinteractionandlicensemanagement+support",8,train
STUDIO-2829,Mule 3.4 Dynamic Lookup with Registry,"as a studio user, i would like to use the dynamic lookup component within my flows.  detailed specs defined here:   http:/corp.wiki.mulesource.com/display/wp/dynamicrouter%28supportsregistrydynamicendpointresolution%29",5,train
STUDIO-2831,Public docs on enabling/creating a connector with meta-data support,... ,3,train
STUDIO-2832,Studio Welcome Page Update,updated studio welcome page.     at a minimum the front page should contain a description of the included runtime and the fact that other runtimes can be obtained. ,8,train
STUDIO-2842,Cloud Connectors that do Not have Meta-data Should Work with new meta-data enabled version of Studio without issues,"connectors which were built with the new devkit, and which do not have any metadata annotations, should work as they were working before, without the introduction of metadata. ",8,train
STUDIO-2850,Maven - POM.XML dependencies update when other components than CCs are used,"as the present pom.xml is only automatically updated when ccs are used. however, all changes within the studio canvas should lead to the automatic update of pom.xml. ",8,train
STUDIO-2863,Maven - Import existing Maven project into Studio,"as a maven developer, i would like to import an existing (non studio) maven mule project into studio and start using studio to develop. ",8,train
STUDIO-2865,Retrieved metadata from operations must be available through different Studio session.,as a user i want to have the operation metadata i retrieve available in different studio sessions.  (operations metadata must be cached on disk),8,train
STUDIO-2868,Getting exception when attempting to add a SalesForce Cloud Connector,"an exception is thrown when attempting to add a salesforce cloud connector to a flow file. the following error message is returned: ""cannot get mule esb   studio artifacts!""    steps to reproduce:  1) create a new mule project and select the option to create a pom.xml file.  2) go to the ""global references"" tab  3) attempt to add a salesforce cloud connector (not the one with oauth authentication)",8,train
STUDIO-2875,DataMapper fields not alphabetized for Maps/POJOs,"when creating a mapping from a salesforce object to a csv, my salesforce fields were not alphabetically, making it very hard to navigate.  as such, when the input/output of a datamapper is a map, then the fields of the structure should be sorted alphabetically. ",5,train
STUDIO-2885,Incorrect XML is generated when changing the transaction demarcation of nested transactions,"xml is incorrectly generated when a flow contains nested transactions    say you have two transaction scopes, the second being inside the first. the xml would look as follows:      /      /           ...      /  /      when changing the demarcation of the first transaction, such as multitransactional, the generated xml would be incorrectly generated as follows:      /      /           ...      /  /      steps to reproduce:    1) create two transaction scopes, where one is nested inside the other.  2) place a widget inside the innermost transaction scope  3) attempt to change the demarcation of the outer transaction scope.    this bug causes the message flow canvas and the generated xml to go out of sync. attempting to delete every transaction scope from the message flow canvas after reproducing this bug does not remove the xml.",8,train
STUDIO-2887,Data sources can be viewed from Connection Explorer,"data sources can be viewed from connection explorer. according to docs, only cloud connectors and connectors should be viewed",3,train
STUDIO-2888,Problem saving after project move,"steps to reproduce:     1. install egit plugin   2. create a project  3. right clic on it, team > share project   4. create a git repository and share the project   5.  make a modification in the project and then save     issue: the followed npe is raised.       java.lang.nullpointerexception    org.eclipse.wst.sse.ui.structuredtexteditor.updateencodingmemento(structuredtexteditor.java:3192)    org.eclipse.wst.sse.ui.structuredtexteditor.dosave(structuredtexteditor.java:1897)    org.mule.tooling.messageflow.editor.multipagemessagefloweditor.dosave(multipagemessagefloweditor.java:718)    org.eclipse.ui.internal.saveablehelper$2.run(saveablehelper.java:151)    org.eclipse.ui.internal.saveablehelper$5.run(saveablehelper.java:277)    org.eclipse.jface.operation.modalcontext.runincurrentthread(modalcontext.java:464)    org.eclipse.jface.operation.modalcontext.run(modalcontext.java:372)    org.eclipse.jface.window.applicationwindow$1.run(applicationwindow.java:759)    org.eclipse.swt.custom.busyindicator.showwhile(busyindicator.java:70)    org.eclipse.jface.window.applicationwindow.run(applicationwindow.java:756)    org.eclipse.ui.internal.workbenchwindow.run(workbenchwindow.java:2649)    org.eclipse.ui.internal.saveablehelper.runprogressmonitoroperation(saveablehelper.java:285)    org.eclipse.ui.internal.saveablehelper.runprogressmonitoroperation(saveablehelper.java:264)    org.eclipse.ui.internal.saveablehelper.savepart(saveablehelper.java:156)    org.eclipse.ui.internal.editormanager.savepart(editormanager.java:1399)    org.eclipse.ui.internal.workbenchpage.savepart(workbenchpage.java:3420)    org.eclipse.ui.internal.workbenchpage.saveeditor(workbenchpage.java:3433)    org.eclipse.ui.internal.handlers.savehandler.execute(savehandler.java:54)    org.eclipse.ui.internal.handlers.handlerproxy.execute(handlerproxy.java:290)    org.eclipse.core.commands.command.executewithchecks(command.java:499)    org.eclipse.core.commands.parameterizedcommand.executewithchecks(parameterizedcommand.java:508)    org.eclipse.ui.internal.handlers.handlerservice.executecommand(handlerservice.java:169)    org.eclipse.ui.internal.keys.workbenchkeyboard.executecommand(workbenchkeyboard.java:468)    org.eclipse.ui.internal.keys.workbenchkeyboard.press(workbenchkeyboard.java:786)    org.eclipse.ui.internal.keys.workbenchkeyboard.processkeyevent(workbenchkeyboard.java:885)    org.eclipse.ui.internal.keys.workbenchkeyboard.filterkeysequencebindings(workbenchkeyboard.java:567)    org.eclipse.ui.internal.keys.workbenchkeyboard.access$3(workbenchkeyboard.java:508)    org.eclipse.ui.internal.keys.workbenchkeyboard$keydownfilter.handleevent(workbenchkeyboard.java:123)    org.eclipse.swt.widgets.eventtable.sendevent(eventtable.java:84)    org.eclipse.swt.widgets.display.filterevent(display.java:1072)    org.eclipse.swt.widgets.display.sendevent(display.java:4133)    org.eclipse.swt.widgets.widget.sendevent(widget.java:1458)    org.eclipse.swt.widgets.widget.sendevent(widget.java:1481)    org.eclipse.swt.widgets.widget.sendevent(widget.java:1466)    org.eclipse.swt.widgets.widget.sendkeyevent(widget.java:1495)    org.eclipse.swt.widgets.widget.sendkeyevent(widget.java:1491)    org.eclipse.swt.widgets.table.sendkeyevent(table.java:3064)    org.eclipse.swt.widgets.control.keydown(control.java:2371)    org.eclipse.swt.widgets.composite.keydown(composite.java:600)    org.eclipse.swt.widgets.table.keydown(table.java:1920)    org.eclipse.swt.widgets.display.windowproc(display.java:5495)    org.eclipse.swt.internal.cocoa.os.objcmsgsendsuper(native method)    org.eclipse.swt.widgets.widget.callsuper(widget.java:221)    org.eclipse.swt.widgets.widget.windowsendevent(widget.java:2102)    org.eclipse.swt.widgets.shell.windowsendevent(shell.java:2299)    org.eclipse.swt.widgets.display.windowproc(display.java:5557)    org.eclipse.swt.internal.cocoa.os.objcmsgsendsuper(native method)    org.eclipse.swt.widgets.display.applicationsendevent(display.java:5002)    org.eclipse.swt.widgets.display.applicationproc(display.java:5151)    org.eclipse.swt.internal.cocoa.os.objc_msgsend(native method)    org.eclipse.swt.internal.cocoa.nsapplication.sendevent(nsapplication.java:128)    org.eclipse.swt.widgets.display.readanddispatch(display.java:3616)    org.eclipse.ui.internal.workbench.runeventloop(workbench.java:2701)    org.eclipse.ui.internal.workbench.runui(workbench.java:2665)    org.eclipse.ui.internal.workbench.access$4(workbench.java:2499)    org.eclipse.ui.internal.workbench$7.run(workbench.java:679)    org.eclipse.core.databinding.observable.realm.runwithdefault(realm.java:332)    org.eclipse.ui.internal.workbench.createandrunworkbench(workbench.java:668)    org.eclipse.ui.platformui.createandrunworkbench(platformui.java:149)    org.eclipse.ui.internal.ide.application.ideapplication.start(ideapplication.java:124)    org.eclipse.equinox.internal.app.eclipseapphandle.run(eclipseapphandle.java:196)    org.eclipse.core.runtime.internal.adaptor.eclipseapplauncher.runapplication(eclipseapplauncher.java:110)    org.eclipse.core.runtime.internal.adaptor.eclipseapplauncher.start(eclipseapplauncher.java:79)    org.eclipse.core.runtime.adaptor.eclipsestarter.run(eclipsestarter.java:353)    org.eclipse.core.runtime.adaptor.eclipsestarter.run(eclipsestarter.java:180)    sun.reflect.nativemethodaccessorimpl.invoke0(native method)    sun.reflect.nativemethodaccessorimpl.invoke(nativemethodaccessorimpl.java:39)    sun.reflect.delegatingmethodaccessorimpl.invoke(delegatingmethodaccessorimpl.java:25)    java.lang.reflect.method.invoke(method.java:597)    org.eclipse.equinox.launcher.main.invokeframework(main.java:629)    org.eclipse.equinox.launcher.main.basicrun(main.java:584)    org.eclipse.equinox.launcher.main.run(main.java:1438)     ",8,train
STUDIO-2900,Support for Multiple Versions of Cloud Connectors within Studio,"as a studio user, i would like to be able to open multiple projects in studio which each use different versions of cloud connectors. the cloud connector's version could go back to a version as old as 2 years prior to the time at which the version of studio being used. ",13,train
